elapsed_time,direction,sender,receiver,length
0.0,incoming,172.18.0.1,172.18.0.2,66
2.5632290840148926,incoming,172.18.0.1,172.18.0.2,2119
2.5662689208984375,incoming,172.18.0.8,172.18.0.2,66
5.8913915157318115,incoming,172.18.0.1,172.18.0.2,2207
5.894631385803219,incoming,172.18.0.8,172.18.0.2,66
8.451035022735596,incoming,172.18.0.1,172.18.0.2,2339
8.453784227371216,incoming,172.18.0.8,172.18.0.2,66
11.011152267456055,incoming,172.18.0.1,172.18.0.2,2323
11.01421046257019,incoming,172.18.0.8,172.18.0.2,66
13.056287050247192,incoming,172.18.0.1,172.18.0.2,68
13.060609340667732,incoming,172.18.0.1,172.18.0.2,66
14.594907283782959,incoming,172.18.0.1,172.18.0.2,2143
14.597646474838257,incoming,172.18.0.8,172.18.0.2,66
