elapsed_time,direction,sender,receiver,length
0.0,incoming,172.18.0.1,172.18.0.2,2111
0.0028235912322998047,incoming,172.18.0.8,172.18.0.2,66
0.2619485855102539,incoming,172.18.0.1,172.18.0.2,2203
0.26462292671203613,incoming,172.18.0.8,172.18.0.2,66
1.0297713279724157,incoming,172.18.0.1,172.18.0.2,2339
1.0324647426605225,incoming,172.18.0.8,172.18.0.2,66
1.7978949546813965,incoming,172.18.0.1,172.18.0.2,2231
1.8005671501159668,incoming,172.18.0.8,172.18.0.2,66
2.3096065521240234,incoming,172.18.0.1,172.18.0.2,2135
2.3122432231903076,incoming,172.18.0.8,172.18.0.2,66
2.8220529556274414,incoming,172.18.0.1,172.18.0.2,2323
2.82540321350098,incoming,172.18.0.8,172.18.0.2,66
3.333796262741089,incoming,172.18.0.1,172.18.0.2,2159
3.337125301361084,incoming,172.18.0.8,172.18.0.2,66
3.845737218856815,incoming,172.18.0.1,172.18.0.2,2131
3.8491694927215576,incoming,172.18.0.8,172.18.0.2,66
3.849888801574707,incoming,172.18.0.8,172.18.0.2,68
3.851272583007816,incoming,172.18.0.8,172.18.0.2,66
4.613629102706909,incoming,172.18.0.1,172.18.0.2,2135
4.616315126419067,incoming,172.18.0.8,172.18.0.2,66
5.38111138343811,incoming,172.18.0.1,172.18.0.2,2151
5.383749723434448,incoming,172.18.0.8,172.18.0.2,66
5.893628358840942,incoming,172.18.0.1,172.18.0.2,2135
5.897018909454346,incoming,172.18.0.8,172.18.0.2,66
6.406195402145386,incoming,172.18.0.1,172.18.0.2,2323
6.4095869064331055,incoming,172.18.0.8,172.18.0.2,66
6.91765022277832,incoming,172.18.0.1,172.18.0.2,2135
6.920313596725464,incoming,172.18.0.8,172.18.0.2,66
7.430180549621582,incoming,172.18.0.1,172.18.0.2,2227
7.4334342479705775,incoming,172.18.0.8,172.18.0.2,66
7.941709756851196,incoming,172.18.0.1,172.18.0.2,2159
7.9444355964660645,incoming,172.18.0.8,172.18.0.2,66
8.453959465026855,incoming,172.18.0.1,172.18.0.2,2331
8.456762313842773,incoming,172.18.0.8,172.18.0.2,66
9.221920728683472,incoming,172.18.0.1,172.18.0.2,2231
9.228205680847168,incoming,172.18.0.8,172.18.0.2,66
9.733723163604736,incoming,172.18.0.1,172.18.0.2,2135
9.73646330833435,incoming,172.18.0.8,172.18.0.2,66
10.501935243606567,incoming,172.18.0.1,172.18.0.2,2231
10.504616737365723,incoming,172.18.0.8,172.18.0.2,66
11.269721269607544,incoming,172.18.0.1,172.18.0.2,2135
11.272615909576416,incoming,172.18.0.8,172.18.0.2,66
11.782045602798462,incoming,172.18.0.1,172.18.0.2,2227
11.784744501113892,incoming,172.18.0.8,172.18.0.2,66
12.54984426498413,incoming,172.18.0.1,172.18.0.2,2131
12.553097248077385,incoming,172.18.0.8,172.18.0.2,66
13.317691564559937,incoming,172.18.0.1,172.18.0.2,2127
13.320306062698371,incoming,172.18.0.8,172.18.0.2,66
13.829939603805542,incoming,172.18.0.1,172.18.0.2,2211
13.83354115486145,incoming,172.18.0.8,172.18.0.2,66
14.597569704055786,incoming,172.18.0.1,172.18.0.2,2143
14.601491689682007,incoming,172.18.0.8,172.18.0.2,66
15.619147777557373,incoming,172.18.0.1,172.18.0.2,68
15.62439513206482,incoming,172.18.0.1,172.18.0.2,66
