sensor_name,inference_layer,inference_latency,registered_at
ESP32_1F4D55,InferenceLayer.SENSOR,922,2024-08-26 22:01:52.709309
ESP32_ADD36D,InferenceLayer.SENSOR,2811,2024-08-26 22:01:53.705999
ESP32_F0ACBF,InferenceLayer.SENSOR,3930,2024-08-26 22:01:54.690306
ESP32_AB192B,InferenceLayer.SENSOR,3175,2024-08-26 22:01:55.710824
ESP32_AABBCC,InferenceLayer.SENSOR,3975,2024-08-26 22:31:04.903505
ESP32_09B38F,InferenceLayer.SENSOR,1751,2024-08-26 22:31:05.831636
ESP32_232714,InferenceLayer.SENSOR,3686,2024-08-26 22:31:06.865427
ESP32_B57936,InferenceLayer.SENSOR,3105,2024-08-26 22:31:07.929155
ESP32_8F7400,InferenceLayer.SENSOR,3033,2024-08-26 22:31:08.843759
ESP32_3330A5,InferenceLayer.SENSOR,3462,2024-08-26 22:31:09.916909
ESP32_ED5A4D,InferenceLayer.SENSOR,958,2024-08-26 22:31:10.899025
ESP32_46B1A6,InferenceLayer.SENSOR,4055,2024-08-26 22:31:11.875706
ESP32_46978A,InferenceLayer.SENSOR,3923,2024-08-26 22:31:12.887387
ESP32_97C286,InferenceLayer.SENSOR,1586,2024-08-26 22:31:13.890217
ESP32_B25FE3,InferenceLayer.SENSOR,4186,2024-08-26 22:31:14.984717
ESP32_1F4D55,InferenceLayer.SENSOR,961,2024-08-26 22:31:15.950451
ESP32_ADD36D,InferenceLayer.SENSOR,2781,2024-08-26 22:31:16.938650
ESP32_F0ACBF,InferenceLayer.SENSOR,4213,2024-08-26 22:31:17.926103
ESP32_AB192B,InferenceLayer.SENSOR,822,2024-08-26 22:31:18.945772
ESP32_AABBCC,InferenceLayer.SENSOR,3878,2024-08-26 22:02:08.537764
ESP32_09B38F,InferenceLayer.SENSOR,1849,2024-08-26 22:02:09.498297
ESP32_232714,InferenceLayer.SENSOR,4128,2024-08-26 22:02:10.521936
ESP32_B57936,InferenceLayer.SENSOR,3992,2024-08-26 22:02:11.508632
ESP32_8F7400,InferenceLayer.SENSOR,5335,2024-08-26 22:02:12.538976
ESP32_3330A5,InferenceLayer.SENSOR,3992,2024-08-26 22:02:13.584245
ESP32_ED5A4D,InferenceLayer.SENSOR,902,2024-08-26 22:02:14.536131
ESP32_46B1A6,InferenceLayer.SENSOR,3922,2024-08-26 22:02:15.536928
ESP32_46978A,InferenceLayer.SENSOR,3228,2024-08-26 22:02:16.555639
ESP32_97C286,InferenceLayer.SENSOR,1769,2024-08-26 22:02:17.588988
ESP32_B25FE3,InferenceLayer.SENSOR,3577,2024-08-26 22:02:18.689337
ESP32_1F4D55,InferenceLayer.SENSOR,924,2024-08-26 22:02:19.580119
ESP32_ADD36D,InferenceLayer.SENSOR,4218,2024-08-26 22:02:20.578192
ESP32_F0ACBF,InferenceLayer.SENSOR,4003,2024-08-26 22:02:21.599013
ESP32_AB192B,InferenceLayer.SENSOR,898,2024-08-26 22:02:22.630245
ESP32_AABBCC,InferenceLayer.SENSOR,3928,2024-08-26 22:02:35.427706
ESP32_09B38F,InferenceLayer.SENSOR,1984,2024-08-26 22:02:36.398932
ESP32_232714,InferenceLayer.SENSOR,4081,2024-08-26 22:02:37.404338
ESP32_B57936,InferenceLayer.SENSOR,4471,2024-08-26 22:02:38.422275
ESP32_8F7400,InferenceLayer.SENSOR,4073,2024-08-26 22:02:39.396481
ESP32_3330A5,InferenceLayer.SENSOR,4264,2024-08-26 22:02:40.487045
ESP32_ED5A4D,InferenceLayer.SENSOR,826,2024-08-26 22:02:41.427263
ESP32_46B1A6,InferenceLayer.SENSOR,4150,2024-08-26 22:02:42.432849
ESP32_46978A,InferenceLayer.SENSOR,3927,2024-08-26 22:02:43.432738
ESP32_97C286,InferenceLayer.SENSOR,3096,2024-08-26 22:02:44.460105
ESP32_B25FE3,InferenceLayer.SENSOR,3285,2024-08-26 22:02:45.529857
ESP32_1F4D55,InferenceLayer.SENSOR,949,2024-08-26 22:02:46.508573
ESP32_ADD36D,InferenceLayer.SENSOR,4174,2024-08-26 22:02:47.500980
ESP32_F0ACBF,InferenceLayer.SENSOR,4036,2024-08-26 22:02:48.478935
ESP32_AB192B,InferenceLayer.SENSOR,2849,2024-08-26 22:02:49.493038
ESP32_AABBCC,InferenceLayer.SENSOR,2559,2024-08-26 22:03:02.334598
ESP32_09B38F,InferenceLayer.SENSOR,1942,2024-08-26 22:03:03.264235
ESP32_232714,InferenceLayer.SENSOR,1741,2024-08-26 22:03:04.272688
ESP32_B57936,InferenceLayer.SENSOR,4084,2024-08-26 22:03:05.278475
ESP32_8F7400,InferenceLayer.SENSOR,3989,2024-08-26 22:03:06.321952
ESP32_3330A5,InferenceLayer.SENSOR,3979,2024-08-26 22:03:07.385730
ESP32_ED5A4D,InferenceLayer.SENSOR,1195,2024-08-26 22:03:08.334974
ESP32_46B1A6,InferenceLayer.SENSOR,4061,2024-08-26 22:03:09.311875
ESP32_46978A,InferenceLayer.SENSOR,4231,2024-08-26 22:03:10.344502
ESP32_97C286,InferenceLayer.SENSOR,3267,2024-08-26 22:03:11.367723
ESP32_B25FE3,InferenceLayer.SENSOR,4151,2024-08-26 22:03:12.395872
ESP32_1F4D55,InferenceLayer.SENSOR,973,2024-08-26 22:03:13.362143
ESP32_ADD36D,InferenceLayer.SENSOR,4205,2024-08-26 22:03:14.368483
ESP32_F0ACBF,InferenceLayer.SENSOR,4347,2024-08-26 22:03:15.414799
ESP32_AB192B,InferenceLayer.SENSOR,3947,2024-08-26 22:03:16.427014
ESP32_AABBCC,InferenceLayer.SENSOR,3104,2024-08-26 22:03:29.237832
ESP32_09B38F,InferenceLayer.SENSOR,1744,2024-08-26 22:03:30.162918
ESP32_232714,InferenceLayer.SENSOR,4047,2024-08-26 22:03:31.161700
ESP32_B57936,InferenceLayer.SENSOR,3687,2024-08-26 22:03:32.174780
ESP32_8F7400,InferenceLayer.SENSOR,3956,2024-08-26 22:03:33.191017
ESP32_3330A5,InferenceLayer.SENSOR,3743,2024-08-26 22:03:34.272476
ESP32_ED5A4D,InferenceLayer.SENSOR,790,2024-08-26 22:03:35.231188
ESP32_46B1A6,InferenceLayer.SENSOR,2937,2024-08-26 22:03:36.241240
ESP32_46978A,InferenceLayer.SENSOR,4211,2024-08-26 22:03:37.220305
ESP32_97C286,InferenceLayer.SENSOR,4472,2024-08-26 22:03:38.252301
ESP32_B25FE3,InferenceLayer.SENSOR,4214,2024-08-26 22:03:39.293670
ESP32_1F4D55,InferenceLayer.SENSOR,1003,2024-08-26 22:03:40.281672
ESP32_ADD36D,InferenceLayer.SENSOR,3235,2024-08-26 22:03:41.267814
ESP32_F0ACBF,InferenceLayer.SENSOR,1694,2024-08-26 22:03:42.268111
ESP32_AB192B,InferenceLayer.SENSOR,3905,2024-08-26 22:03:43.338057
ESP32_AABBCC,InferenceLayer.SENSOR,3904,2024-08-26 22:03:56.045677
ESP32_09B38F,InferenceLayer.SENSOR,4481,2024-08-26 22:03:57.041106
ESP32_232714,InferenceLayer.SENSOR,4060,2024-08-26 22:03:58.060893
ESP32_B57936,InferenceLayer.SENSOR,4288,2024-08-26 22:03:59.138468
ESP32_8F7400,InferenceLayer.SENSOR,4023,2024-08-26 22:04:00.105459
ESP32_3330A5,InferenceLayer.SENSOR,4298,2024-08-26 22:04:01.091575
ESP32_ED5A4D,InferenceLayer.SENSOR,853,2024-08-26 22:04:02.099010
ESP32_AABBCC,InferenceLayer.SENSOR,4704,2024-08-26 22:31:31.608031
ESP32_09B38F,InferenceLayer.SENSOR,1505,2024-08-26 22:31:32.532466
ESP32_232714,InferenceLayer.SENSOR,2920,2024-08-26 22:31:33.548081
ESP32_B57936,InferenceLayer.SENSOR,3149,2024-08-26 22:31:34.575814
ESP32_8F7400,InferenceLayer.SENSOR,3917,2024-08-26 22:31:35.627075
ESP32_3330A5,InferenceLayer.SENSOR,3588,2024-08-26 22:31:36.664610
ESP32_ED5A4D,InferenceLayer.SENSOR,769,2024-08-26 22:31:37.581458
ESP32_46B1A6,InferenceLayer.SENSOR,3960,2024-08-26 22:31:38.603645
ESP32_46978A,InferenceLayer.SENSOR,1695,2024-08-26 22:31:39.588014
ESP32_97C286,InferenceLayer.SENSOR,4722,2024-08-26 22:31:40.615598
ESP32_B25FE3,InferenceLayer.SENSOR,1142,2024-08-26 22:31:41.670780
ESP32_1F4D55,InferenceLayer.SENSOR,862,2024-08-26 22:31:42.630799
ESP32_ADD36D,InferenceLayer.SENSOR,922,2024-08-26 22:31:43.663995
ESP32_F0ACBF,InferenceLayer.SENSOR,3903,2024-08-26 22:31:44.674440
ESP32_46B1A6,InferenceLayer.SENSOR,3629,2024-08-26 22:04:03.166852
ESP32_46978A,InferenceLayer.SENSOR,3638,2024-08-26 22:04:04.163088
ESP32_97C286,InferenceLayer.SENSOR,4029,2024-08-26 22:04:05.150316
ESP32_B25FE3,InferenceLayer.SENSOR,4423,2024-08-26 22:04:06.131933
ESP32_1F4D55,InferenceLayer.SENSOR,916,2024-08-26 22:04:07.137043
ESP32_ADD36D,InferenceLayer.SENSOR,2821,2024-08-26 22:04:08.155077
ESP32_F0ACBF,InferenceLayer.SENSOR,3972,2024-08-26 22:04:09.202249
ESP32_AB192B,InferenceLayer.SENSOR,3973,2024-08-26 22:04:10.181756
ESP32_AABBCC,InferenceLayer.SENSOR,3240,2024-08-26 22:04:23.041889
ESP32_09B38F,InferenceLayer.SENSOR,1854,2024-08-26 22:04:23.965409
ESP32_232714,InferenceLayer.SENSOR,3715,2024-08-26 22:04:24.980508
ESP32_B57936,InferenceLayer.SENSOR,3934,2024-08-26 22:04:25.971648
ESP32_8F7400,InferenceLayer.SENSOR,4141,2024-08-26 22:04:26.975849
ESP32_3330A5,InferenceLayer.SENSOR,3261,2024-08-26 22:04:28.036456
ESP32_ED5A4D,InferenceLayer.SENSOR,765,2024-08-26 22:04:29.003972
ESP32_46B1A6,InferenceLayer.SENSOR,4003,2024-08-26 22:04:30.024317
ESP32_46978A,InferenceLayer.SENSOR,4172,2024-08-26 22:04:31.034142
ESP32_97C286,InferenceLayer.SENSOR,4017,2024-08-26 22:04:32.024842
ESP32_B25FE3,InferenceLayer.SENSOR,3931,2024-08-26 22:04:33.080735
ESP32_1F4D55,InferenceLayer.SENSOR,944,2024-08-26 22:04:34.065183
ESP32_ADD36D,InferenceLayer.SENSOR,3778,2024-08-26 22:04:35.057290
ESP32_F0ACBF,InferenceLayer.SENSOR,4060,2024-08-26 22:04:36.055678
ESP32_AB192B,InferenceLayer.SENSOR,3916,2024-08-26 22:04:37.092900
ESP32_AABBCC,InferenceLayer.SENSOR,3611,2024-08-26 22:04:49.903422
ESP32_09B38F,InferenceLayer.SENSOR,3149,2024-08-26 22:04:50.877150
ESP32_232714,InferenceLayer.SENSOR,4983,2024-08-26 22:04:51.859345
ESP32_B57936,InferenceLayer.SENSOR,2001,2024-08-26 22:04:52.865885
ESP32_8F7400,InferenceLayer.SENSOR,3695,2024-08-26 22:04:53.870084
ESP32_3330A5,InferenceLayer.SENSOR,2725,2024-08-26 22:04:54.936866
ESP32_ED5A4D,InferenceLayer.SENSOR,824,2024-08-26 22:04:55.898092
ESP32_46B1A6,InferenceLayer.SENSOR,3935,2024-08-26 22:04:56.892930
ESP32_46978A,InferenceLayer.SENSOR,4190,2024-08-26 22:04:57.942539
ESP32_97C286,InferenceLayer.SENSOR,1594,2024-08-26 22:04:58.933779
ESP32_B25FE3,InferenceLayer.SENSOR,4131,2024-08-26 22:05:00.019978
ESP32_1F4D55,InferenceLayer.SENSOR,991,2024-08-26 22:05:00.964027
ESP32_ADD36D,InferenceLayer.SENSOR,4050,2024-08-26 22:05:01.958871
ESP32_F0ACBF,InferenceLayer.SENSOR,3971,2024-08-26 22:05:02.985408
ESP32_AB192B,InferenceLayer.SENSOR,3979,2024-08-26 22:05:03.964919
ESP32_AABBCC,InferenceLayer.SENSOR,1341,2024-08-26 22:05:16.820684
ESP32_09B38F,InferenceLayer.SENSOR,798,2024-08-26 22:05:17.726228
ESP32_232714,InferenceLayer.SENSOR,4027,2024-08-26 22:05:18.747012
ESP32_B57936,InferenceLayer.SENSOR,4057,2024-08-26 22:05:19.800232
ESP32_8F7400,InferenceLayer.SENSOR,3125,2024-08-26 22:05:20.781947
ESP32_3330A5,InferenceLayer.SENSOR,1718,2024-08-26 22:05:21.834548
ESP32_ED5A4D,InferenceLayer.SENSOR,716,2024-08-26 22:05:22.813502
ESP32_46B1A6,InferenceLayer.SENSOR,3504,2024-08-26 22:05:23.785120
ESP32_46978A,InferenceLayer.SENSOR,2896,2024-08-26 22:05:24.789822
ESP32_97C286,InferenceLayer.SENSOR,4003,2024-08-26 22:05:25.800463
ESP32_B25FE3,InferenceLayer.SENSOR,3107,2024-08-26 22:05:26.892216
ESP32_1F4D55,InferenceLayer.SENSOR,912,2024-08-26 22:05:27.879336
ESP32_ADD36D,InferenceLayer.SENSOR,4118,2024-08-26 22:05:28.834081
ESP32_F0ACBF,InferenceLayer.SENSOR,4213,2024-08-26 22:05:29.827431
ESP32_AB192B,InferenceLayer.SENSOR,3981,2024-08-26 22:05:30.855504
ESP32_AABBCC,InferenceLayer.SENSOR,978,2024-08-26 22:05:43.678621
ESP32_09B38F,InferenceLayer.SENSOR,3067,2024-08-26 22:05:44.612120
ESP32_232714,InferenceLayer.SENSOR,1116,2024-08-26 22:05:45.651528
ESP32_B57936,InferenceLayer.SENSOR,4338,2024-08-26 22:05:46.651530
ESP32_8F7400,InferenceLayer.SENSOR,4008,2024-08-26 22:05:47.678072
ESP32_3330A5,InferenceLayer.SENSOR,4201,2024-08-26 22:05:48.722654
ESP32_ED5A4D,InferenceLayer.SENSOR,1197,2024-08-26 22:05:49.686419
ESP32_46B1A6,InferenceLayer.SENSOR,4211,2024-08-26 22:05:50.666693
ESP32_46978A,InferenceLayer.SENSOR,3942,2024-08-26 22:05:51.686147
ESP32_97C286,InferenceLayer.SENSOR,2555,2024-08-26 22:05:52.692344
ESP32_B25FE3,InferenceLayer.SENSOR,3918,2024-08-26 22:05:53.762296
ESP32_1F4D55,InferenceLayer.SENSOR,856,2024-08-26 22:05:54.733540
ESP32_ADD36D,InferenceLayer.SENSOR,3987,2024-08-26 22:05:55.749995
ESP32_F0ACBF,InferenceLayer.SENSOR,4130,2024-08-26 22:05:56.730982
ESP32_AB192B,InferenceLayer.SENSOR,1267,2024-08-26 22:05:57.752559
ESP32_AB192B,InferenceLayer.SENSOR,1092,2024-08-26 22:31:45.660704
ESP32_AABBCC,InferenceLayer.SENSOR,3919,2024-08-26 22:31:58.247716
ESP32_09B38F,InferenceLayer.SENSOR,2713,2024-08-26 22:31:59.328716
ESP32_232714,InferenceLayer.SENSOR,1636,2024-08-26 22:32:00.258588
ESP32_B57936,InferenceLayer.SENSOR,3545,2024-08-26 22:32:01.270294
ESP32_8F7400,InferenceLayer.SENSOR,1168,2024-08-26 22:32:02.268238
ESP32_3330A5,InferenceLayer.SENSOR,4055,2024-08-26 22:32:03.306238
ESP32_ED5A4D,InferenceLayer.SENSOR,762,2024-08-26 22:32:04.336160
ESP32_46B1A6,InferenceLayer.SENSOR,3652,2024-08-26 22:32:05.318787
ESP32_46978A,InferenceLayer.SENSOR,808,2024-08-26 22:32:06.322587
ESP32_97C286,InferenceLayer.SENSOR,3860,2024-08-26 22:32:07.306121
ESP32_B25FE3,InferenceLayer.SENSOR,3532,2024-08-26 22:32:08.307938
ESP32_1F4D55,InferenceLayer.SENSOR,892,2024-08-26 22:32:09.380318
ESP32_AABBCC,InferenceLayer.SENSOR,1243,2024-08-26 22:06:10.564008
ESP32_09B38F,InferenceLayer.SENSOR,2146,2024-08-26 22:06:11.498720
ESP32_232714,InferenceLayer.SENSOR,877,2024-08-26 22:06:12.510099
ESP32_B57936,InferenceLayer.SENSOR,2055,2024-08-26 22:06:13.528963
ESP32_8F7400,InferenceLayer.SENSOR,1050,2024-08-26 22:06:14.530035
ESP32_3330A5,InferenceLayer.SENSOR,3994,2024-08-26 22:06:15.640114
ESP32_ED5A4D,InferenceLayer.SENSOR,1274,2024-08-26 22:06:16.530334
ESP32_46B1A6,InferenceLayer.SENSOR,4111,2024-08-26 22:06:17.556637
ESP32_46978A,InferenceLayer.SENSOR,2488,2024-08-26 22:06:18.552536
ESP32_97C286,InferenceLayer.SENSOR,4073,2024-08-26 22:06:19.559658
ESP32_B25FE3,InferenceLayer.SENSOR,3594,2024-08-26 22:06:20.643918
ESP32_1F4D55,InferenceLayer.SENSOR,879,2024-08-26 22:06:21.563504
ESP32_ADD36D,InferenceLayer.SENSOR,691,2024-08-26 22:06:22.580033
ESP32_F0ACBF,InferenceLayer.SENSOR,1769,2024-08-26 22:06:23.616243
ESP32_AB192B,InferenceLayer.SENSOR,3829,2024-08-26 22:06:24.623102
ESP32_AABBCC,InferenceLayer.SENSOR,1749,2024-08-26 22:06:37.440802
ESP32_09B38F,InferenceLayer.SENSOR,3958,2024-08-26 22:06:38.355773
ESP32_232714,InferenceLayer.SENSOR,1213,2024-08-26 22:06:39.370349
ESP32_B57936,InferenceLayer.SENSOR,4702,2024-08-26 22:06:40.387073
ESP32_8F7400,InferenceLayer.SENSOR,1011,2024-08-26 22:06:41.403002
ESP32_3330A5,InferenceLayer.SENSOR,4152,2024-08-26 22:06:42.454276
ESP32_ED5A4D,InferenceLayer.SENSOR,801,2024-08-26 22:06:43.432746
ESP32_46B1A6,InferenceLayer.SENSOR,4043,2024-08-26 22:06:44.412661
ESP32_46978A,InferenceLayer.SENSOR,2141,2024-08-26 22:06:45.417167
ESP32_97C286,InferenceLayer.SENSOR,3495,2024-08-26 22:06:46.456080
ESP32_B25FE3,InferenceLayer.SENSOR,3804,2024-08-26 22:06:47.497718
ESP32_1F4D55,InferenceLayer.SENSOR,855,2024-08-26 22:06:48.440816
ESP32_ADD36D,InferenceLayer.SENSOR,4159,2024-08-26 22:06:49.470143
ESP32_F0ACBF,InferenceLayer.SENSOR,3639,2024-08-26 22:06:50.465740
ESP32_AB192B,InferenceLayer.SENSOR,4171,2024-08-26 22:06:51.474428
ESP32_AABBCC,InferenceLayer.SENSOR,4202,2024-08-26 22:07:04.346906
ESP32_09B38F,InferenceLayer.SENSOR,2523,2024-08-26 22:07:05.315156
ESP32_232714,InferenceLayer.SENSOR,1731,2024-08-26 22:07:06.273890
ESP32_B57936,InferenceLayer.SENSOR,3248,2024-08-26 22:07:07.263684
ESP32_8F7400,InferenceLayer.SENSOR,1137,2024-08-26 22:07:08.264421
ESP32_3330A5,InferenceLayer.SENSOR,4167,2024-08-26 22:07:09.335521
ESP32_ED5A4D,InferenceLayer.SENSOR,826,2024-08-26 22:07:10.312645
ESP32_46B1A6,InferenceLayer.SENSOR,3117,2024-08-26 22:07:11.293087
ESP32_46978A,InferenceLayer.SENSOR,798,2024-08-26 22:07:12.322682
ESP32_97C286,InferenceLayer.SENSOR,4353,2024-08-26 22:07:13.303001
ESP32_B25FE3,InferenceLayer.SENSOR,1709,2024-08-26 22:07:14.359940
ESP32_1F4D55,InferenceLayer.SENSOR,921,2024-08-26 22:07:15.334246
ESP32_ADD36D,InferenceLayer.SENSOR,4004,2024-08-26 22:07:16.353156
ESP32_F0ACBF,InferenceLayer.SENSOR,4167,2024-08-26 22:07:17.358022
ESP32_AB192B,InferenceLayer.SENSOR,3986,2024-08-26 22:07:18.351420
ESP32_AABBCC,InferenceLayer.SENSOR,2528,2024-08-26 22:07:31.164670
ESP32_09B38F,InferenceLayer.SENSOR,1855,2024-08-26 22:07:32.188312
ESP32_232714,InferenceLayer.SENSOR,4036,2024-08-26 22:07:33.141317
ESP32_B57936,InferenceLayer.SENSOR,4228,2024-08-26 22:07:34.149102
ESP32_8F7400,InferenceLayer.SENSOR,1722,2024-08-26 22:07:35.144418
ESP32_3330A5,InferenceLayer.SENSOR,4044,2024-08-26 22:07:36.217343
ESP32_ED5A4D,InferenceLayer.SENSOR,964,2024-08-26 22:07:37.168575
ESP32_46B1A6,InferenceLayer.SENSOR,4189,2024-08-26 22:07:38.210962
ESP32_46978A,InferenceLayer.SENSOR,903,2024-08-26 22:07:39.190674
ESP32_97C286,InferenceLayer.SENSOR,3884,2024-08-26 22:07:40.225387
ESP32_B25FE3,InferenceLayer.SENSOR,732,2024-08-26 22:07:41.241514
ESP32_1F4D55,InferenceLayer.SENSOR,915,2024-08-26 22:07:42.228977
ESP32_ADD36D,InferenceLayer.SENSOR,1660,2024-08-26 22:07:43.205266
ESP32_F0ACBF,InferenceLayer.SENSOR,4253,2024-08-26 22:07:44.235307
ESP32_AB192B,InferenceLayer.SENSOR,4365,2024-08-26 22:07:45.266972
ESP32_AABBCC,InferenceLayer.SENSOR,3039,2024-08-26 22:07:58.009629
ESP32_09B38F,InferenceLayer.SENSOR,2209,2024-08-26 22:07:59.065167
ESP32_232714,InferenceLayer.SENSOR,4038,2024-08-26 22:08:00.037705
ESP32_B57936,InferenceLayer.SENSOR,3953,2024-08-26 22:08:01.028901
ESP32_8F7400,InferenceLayer.SENSOR,3966,2024-08-26 22:08:02.032762
ESP32_3330A5,InferenceLayer.SENSOR,4233,2024-08-26 22:08:03.027763
ESP32_ED5A4D,InferenceLayer.SENSOR,839,2024-08-26 22:08:04.104322
ESP32_46B1A6,InferenceLayer.SENSOR,3978,2024-08-26 22:08:05.054836
ESP32_46978A,InferenceLayer.SENSOR,1225,2024-08-26 22:08:06.059950
ESP32_97C286,InferenceLayer.SENSOR,4060,2024-08-26 22:08:07.100759
ESP32_B25FE3,InferenceLayer.SENSOR,881,2024-08-26 22:08:08.124026
ESP32_1F4D55,InferenceLayer.SENSOR,1013,2024-08-26 22:08:09.135669
ESP32_ADD36D,InferenceLayer.SENSOR,795,2024-08-26 22:08:10.114181
ESP32_F0ACBF,InferenceLayer.SENSOR,3967,2024-08-26 22:08:11.088813
ESP32_AB192B,InferenceLayer.SENSOR,3587,2024-08-26 22:08:12.095816
ESP32_AABBCC,InferenceLayer.SENSOR,4036,2024-08-26 22:08:24.946377
ESP32_09B38F,InferenceLayer.SENSOR,1696,2024-08-26 22:08:25.900586
ESP32_232714,InferenceLayer.SENSOR,4199,2024-08-26 22:08:26.894125
ESP32_B57936,InferenceLayer.SENSOR,1095,2024-08-26 22:08:27.930749
ESP32_8F7400,InferenceLayer.SENSOR,4222,2024-08-26 22:08:28.907012
