sensor_name,inference_layer,inference_latency,registered_at
ESP32_3330A5,InferenceLayer.SENSOR,4209,2024-08-26 19:39:00.490465
ESP32_ED5A4D,InferenceLayer.SENSOR,784,2024-08-26 19:39:01.483396
ESP32_46B1A6,InferenceLayer.SENSOR,4311,2024-08-26 19:39:02.495937
ESP32_46978A,InferenceLayer.SENSOR,3432,2024-08-26 19:39:03.603944
ESP32_97C286,InferenceLayer.SENSOR,4108,2024-08-26 19:39:04.517330
ESP32_AABBCC,InferenceLayer.SENSOR,3872,2024-08-26 19:39:15.662650
ESP32_09B38F,InferenceLayer.SENSOR,2004,2024-08-26 19:39:16.605874
ESP32_232714,InferenceLayer.SENSOR,1284,2024-08-26 19:39:17.622012
ESP32_B57936,InferenceLayer.SENSOR,3927,2024-08-26 19:39:18.600225
ESP32_8F7400,InferenceLayer.SENSOR,3654,2024-08-26 19:39:19.620186
ESP32_3330A5,InferenceLayer.SENSOR,4001,2024-08-26 19:39:20.686642
ESP32_ED5A4D,InferenceLayer.SENSOR,862,2024-08-26 19:39:21.642549
ESP32_46B1A6,InferenceLayer.SENSOR,3053,2024-08-26 19:39:22.658979
ESP32_46978A,InferenceLayer.SENSOR,4002,2024-08-26 19:39:23.688153
ESP32_97C286,InferenceLayer.SENSOR,4117,2024-08-26 19:39:24.670434
ESP32_AABBCC,InferenceLayer.SENSOR,3891,2024-08-26 19:39:35.778827
ESP32_09B38F,InferenceLayer.SENSOR,807,2024-08-26 19:39:36.769967
ESP32_232714,InferenceLayer.SENSOR,3967,2024-08-26 19:39:37.760843
ESP32_B57936,InferenceLayer.SENSOR,3939,2024-08-26 19:39:38.774305
ESP32_8F7400,InferenceLayer.SENSOR,4628,2024-08-26 19:39:39.773548
ESP32_3330A5,InferenceLayer.SENSOR,2967,2024-08-26 19:39:40.861804
ESP32_ED5A4D,InferenceLayer.SENSOR,767,2024-08-26 19:39:41.824229
ESP32_46B1A6,InferenceLayer.SENSOR,4089,2024-08-26 19:39:42.837661
ESP32_46978A,InferenceLayer.SENSOR,3931,2024-08-26 19:39:43.811765
ESP32_97C286,InferenceLayer.SENSOR,3930,2024-08-26 19:39:44.821444
ESP32_AABBCC,InferenceLayer.SENSOR,3933,2024-08-26 19:39:55.926823
ESP32_09B38F,InferenceLayer.SENSOR,3370,2024-08-26 19:39:56.907047
ESP32_232714,InferenceLayer.SENSOR,3941,2024-08-26 19:39:57.917003
ESP32_B57936,InferenceLayer.SENSOR,3937,2024-08-26 19:39:58.955499
ESP32_8F7400,InferenceLayer.SENSOR,4135,2024-08-26 19:39:59.991056
ESP32_3330A5,InferenceLayer.SENSOR,3998,2024-08-26 19:40:00.953223
ESP32_ED5A4D,InferenceLayer.SENSOR,827,2024-08-26 19:40:01.959616
ESP32_46B1A6,InferenceLayer.SENSOR,3097,2024-08-26 19:40:02.960274
