sensor_name,inference_layer,inference_latency,registered_at
ESP32_8F7400,InferenceLayer.SENSOR,915,2024-08-26 17:51:32.804687
ESP32_8F7400,InferenceLayer.SENSOR,1700,2024-08-26 17:51:48.518709
ESP32_8F7400,InferenceLayer.SENSOR,4025,2024-08-26 17:52:04.227952
ESP32_8F7400,InferenceLayer.SENSOR,3003,2024-08-26 17:52:19.992639
ESP32_8F7400,InferenceLayer.SENSOR,4185,2024-08-26 17:52:35.761907
ESP32_8F7400,InferenceLayer.SENSOR,4010,2024-08-26 17:52:51.529380
ESP32_8F7400,InferenceLayer.SENSOR,4137,2024-08-26 17:53:07.213294
ESP32_8F7400,InferenceLayer.SENSOR,4082,2024-08-26 17:53:23.011451
ESP32_8F7400,InferenceLayer.SENSOR,1021,2024-08-26 17:53:38.714593
ESP32_8F7400,InferenceLayer.SENSOR,4122,2024-08-26 17:53:54.386201
ESP32_8F7400,InferenceLayer.SENSOR,3962,2024-08-26 17:54:10.180521
ESP32_8F7400,InferenceLayer.SENSOR,3853,2024-08-26 17:54:25.937826
ESP32_8F7400,InferenceLayer.SENSOR,4128,2024-08-26 17:54:41.708116
ESP32_8F7400,InferenceLayer.SENSOR,3975,2024-08-26 17:54:57.390827
ESP32_8F7400,InferenceLayer.SENSOR,1080,2024-08-26 17:55:13.183567
ESP32_8F7400,InferenceLayer.SENSOR,4000,2024-08-26 17:55:28.972068
ESP32_8F7400,InferenceLayer.SENSOR,828,2024-08-26 17:55:44.656493
ESP32_8F7400,InferenceLayer.SENSOR,3945,2024-08-26 17:56:00.420101
ESP32_8F7400,InferenceLayer.SENSOR,3856,2024-08-26 17:56:16.159340
ESP32_8F7400,InferenceLayer.SENSOR,2911,2024-08-26 17:56:31.867399
ESP32_8F7400,InferenceLayer.SENSOR,3973,2024-08-26 17:56:47.639580
ESP32_8F7400,InferenceLayer.SENSOR,3930,2024-08-26 17:57:03.369478
ESP32_8F7400,InferenceLayer.SENSOR,3920,2024-08-26 17:57:19.137969
ESP32_8F7400,InferenceLayer.SENSOR,4147,2024-08-26 17:57:34.912783
ESP32_8F7400,InferenceLayer.SENSOR,1166,2024-08-26 17:57:50.603247
ESP32_8F7400,InferenceLayer.SENSOR,3761,2024-08-26 17:58:06.360691
ESP32_8F7400,InferenceLayer.SENSOR,3519,2024-08-26 17:58:22.114834
ESP32_8F7400,InferenceLayer.SENSOR,4149,2024-08-26 17:58:37.854878
ESP32_8F7400,InferenceLayer.SENSOR,4271,2024-08-26 17:58:53.597977
ESP32_8F7400,InferenceLayer.SENSOR,3167,2024-08-26 17:59:09.328733
ESP32_8F7400,InferenceLayer.SENSOR,3817,2024-08-26 17:59:25.109506
ESP32_8F7400,InferenceLayer.SENSOR,3347,2024-08-26 17:59:40.860966
ESP32_8F7400,InferenceLayer.SENSOR,1247,2024-08-26 17:59:56.502541
ESP32_8F7400,InferenceLayer.SENSOR,4124,2024-08-26 18:00:12.305222
ESP32_8F7400,InferenceLayer.SENSOR,3985,2024-08-26 18:00:28.039486
ESP32_8F7400,InferenceLayer.SENSOR,1135,2024-08-26 18:00:43.801773
ESP32_8F7400,InferenceLayer.SENSOR,3956,2024-08-26 18:00:59.532391
ESP32_8F7400,InferenceLayer.SENSOR,3968,2024-08-26 18:01:15.278847
ESP32_8F7400,InferenceLayer.SENSOR,971,2024-08-26 18:01:31.030756
ESP32_8F7400,InferenceLayer.SENSOR,3977,2024-08-26 18:01:46.805427
ESP32_8F7400,InferenceLayer.SENSOR,2381,2024-08-26 18:02:02.537280
ESP32_8F7400,InferenceLayer.SENSOR,3992,2024-08-26 18:02:18.276168
ESP32_8F7400,InferenceLayer.SENSOR,3971,2024-08-26 18:02:34.004887
ESP32_8F7400,InferenceLayer.SENSOR,3994,2024-08-26 18:02:49.759922
ESP32_8F7400,InferenceLayer.SENSOR,4180,2024-08-26 18:03:05.499364
ESP32_8F7400,InferenceLayer.SENSOR,4035,2024-08-26 18:03:21.240319
ESP32_8F7400,InferenceLayer.SENSOR,3366,2024-08-26 18:03:36.997601
ESP32_8F7400,InferenceLayer.SENSOR,4208,2024-08-26 18:03:52.787168
ESP32_8F7400,InferenceLayer.SENSOR,4011,2024-08-26 18:04:08.539914
ESP32_8F7400,InferenceLayer.SENSOR,3767,2024-08-26 18:04:24.254825
ESP32_8F7400,InferenceLayer.SENSOR,4012,2024-08-26 18:04:40.044592
ESP32_8F7400,InferenceLayer.SENSOR,3169,2024-08-26 18:04:55.723568
ESP32_8F7400,InferenceLayer.SENSOR,3920,2024-08-26 18:05:11.452455
ESP32_8F7400,InferenceLayer.SENSOR,3197,2024-08-26 18:05:27.281840
ESP32_8F7400,InferenceLayer.SENSOR,4405,2024-08-26 18:05:43.011419
ESP32_8F7400,InferenceLayer.SENSOR,4117,2024-08-26 18:05:58.790660
ESP32_8F7400,InferenceLayer.SENSOR,3977,2024-08-26 18:06:14.525917
ESP32_8F7400,InferenceLayer.SENSOR,3882,2024-08-26 18:06:30.249165
ESP32_8F7400,InferenceLayer.SENSOR,3787,2024-08-26 18:06:46.022334
ESP32_8F7400,InferenceLayer.SENSOR,1402,2024-08-26 18:07:01.701216
ESP32_8F7400,InferenceLayer.SENSOR,3877,2024-08-26 18:07:17.456406
ESP32_8F7400,InferenceLayer.SENSOR,3997,2024-08-26 18:07:33.209482
ESP32_8F7400,InferenceLayer.SENSOR,3625,2024-08-26 18:07:48.957914
ESP32_8F7400,InferenceLayer.SENSOR,4015,2024-08-26 18:08:04.734213
ESP32_8F7400,InferenceLayer.SENSOR,8259,2024-08-26 18:08:20.509328
ESP32_8F7400,InferenceLayer.SENSOR,4001,2024-08-26 18:08:36.208646
ESP32_8F7400,InferenceLayer.SENSOR,3187,2024-08-26 18:08:51.953957
ESP32_8F7400,InferenceLayer.SENSOR,881,2024-08-26 18:09:07.738806
ESP32_8F7400,InferenceLayer.SENSOR,4033,2024-08-26 18:09:23.459822
ESP32_8F7400,InferenceLayer.SENSOR,1266,2024-08-26 18:09:39.181086
ESP32_8F7400,InferenceLayer.SENSOR,3372,2024-08-26 18:09:54.853202
ESP32_8F7400,InferenceLayer.SENSOR,3904,2024-08-26 18:10:10.609058
ESP32_8F7400,InferenceLayer.SENSOR,3904,2024-08-26 18:10:26.445896
ESP32_8F7400,InferenceLayer.SENSOR,2070,2024-08-26 18:10:42.197458
ESP32_8F7400,InferenceLayer.SENSOR,3934,2024-08-26 18:10:57.862638
ESP32_8F7400,InferenceLayer.SENSOR,1285,2024-08-26 18:11:13.651151
ESP32_8F7400,InferenceLayer.SENSOR,3984,2024-08-26 18:11:29.414123
ESP32_8F7400,InferenceLayer.SENSOR,2670,2024-08-26 18:11:45.181246
ESP32_8F7400,InferenceLayer.SENSOR,3914,2024-08-26 18:12:00.935558
ESP32_8F7400,InferenceLayer.SENSOR,3998,2024-08-26 18:12:16.717444
ESP32_8F7400,InferenceLayer.SENSOR,4046,2024-08-26 18:12:32.514785
ESP32_8F7400,InferenceLayer.SENSOR,3008,2024-08-26 18:12:48.219117
ESP32_8F7400,InferenceLayer.SENSOR,3061,2024-08-26 18:13:03.960988
ESP32_8F7400,InferenceLayer.SENSOR,4038,2024-08-26 18:13:19.690783
ESP32_8F7400,InferenceLayer.SENSOR,3562,2024-08-26 18:13:35.446874
ESP32_8F7400,InferenceLayer.SENSOR,3898,2024-08-26 18:13:51.172822
ESP32_8F7400,InferenceLayer.SENSOR,3980,2024-08-26 18:14:06.939280
ESP32_8F7400,InferenceLayer.SENSOR,3442,2024-08-26 18:14:22.719675
ESP32_8F7400,InferenceLayer.SENSOR,3023,2024-08-26 18:14:38.458327
ESP32_8F7400,InferenceLayer.SENSOR,3979,2024-08-26 18:14:54.128039
ESP32_8F7400,InferenceLayer.SENSOR,3981,2024-08-26 18:15:09.874536
ESP32_8F7400,InferenceLayer.SENSOR,1534,2024-08-26 18:15:25.649897
ESP32_8F7400,InferenceLayer.SENSOR,4162,2024-08-26 18:15:41.394158
ESP32_8F7400,InferenceLayer.SENSOR,3947,2024-08-26 18:15:57.087197
ESP32_8F7400,InferenceLayer.SENSOR,4441,2024-08-26 18:16:12.914600
ESP32_8F7400,InferenceLayer.SENSOR,2949,2024-08-26 18:16:28.641561
ESP32_8F7400,InferenceLayer.SENSOR,4281,2024-08-26 18:16:44.433151
ESP32_8F7400,InferenceLayer.SENSOR,3951,2024-08-26 18:17:00.134631
ESP32_8F7400,InferenceLayer.SENSOR,4965,2024-08-26 18:17:15.926444
ESP32_8F7400,InferenceLayer.SENSOR,810,2024-08-26 18:17:31.647546
ESP32_8F7400,InferenceLayer.SENSOR,3937,2024-08-26 18:17:47.373047
ESP32_8F7400,InferenceLayer.SENSOR,3507,2024-08-26 18:18:03.083002
ESP32_8F7400,InferenceLayer.SENSOR,3966,2024-08-26 18:18:18.842496
ESP32_8F7400,InferenceLayer.SENSOR,814,2024-08-26 18:18:34.590144
ESP32_8F7400,InferenceLayer.SENSOR,4188,2024-08-26 18:18:50.395013
ESP32_8F7400,InferenceLayer.SENSOR,3921,2024-08-26 18:19:06.073707
ESP32_8F7400,InferenceLayer.SENSOR,3943,2024-08-26 18:19:21.850571
ESP32_8F7400,InferenceLayer.SENSOR,1190,2024-08-26 18:19:37.570708
ESP32_8F7400,InferenceLayer.SENSOR,4043,2024-08-26 18:19:53.252942
ESP32_8F7400,InferenceLayer.SENSOR,3530,2024-08-26 18:20:09.027029
ESP32_8F7400,InferenceLayer.SENSOR,1463,2024-08-26 18:20:24.776539
ESP32_8F7400,InferenceLayer.SENSOR,3470,2024-08-26 18:20:40.485224
ESP32_8F7400,InferenceLayer.SENSOR,3016,2024-08-26 18:20:56.268004
ESP32_8F7400,InferenceLayer.SENSOR,4043,2024-08-26 18:21:12.054269
ESP32_8F7400,InferenceLayer.SENSOR,4013,2024-08-26 18:21:27.787154
