sensor_name,inference_layer,inference_latency,registered_at
ESP32_E2F3EA,InferenceLayer.SENSOR,3878,2024-08-27 00:20:21.641589
ESP32_2E88CE,InferenceLayer.SENSOR,3526,2024-08-27 00:20:22.692657
ESP32_615B9D,InferenceLayer.SENSOR,3820,2024-08-27 00:20:23.699647
ESP32_37E138,InferenceLayer.SENSOR,3981,2024-08-27 00:20:24.726122
ESP32_6EF35F,InferenceLayer.SENSOR,3872,2024-08-27 00:20:25.707103
ESP32_E9F15A,InferenceLayer.SENSOR,3881,2024-08-27 00:20:26.742942
ESP32_97CAE1,InferenceLayer.SENSOR,3429,2024-08-27 00:20:27.735612
ESP32_A73166,InferenceLayer.SENSOR,3938,2024-08-27 00:20:28.750787
ESP32_46978A,InferenceLayer.SENSOR,2870,2024-08-26 23:51:05.536306
ESP32_97C286,InferenceLayer.SENSOR,3464,2024-08-26 23:51:06.580178
ESP32_B25FE3,InferenceLayer.SENSOR,1707,2024-08-26 23:51:07.611657
ESP32_1F4D55,InferenceLayer.SENSOR,4352,2024-08-26 23:51:08.581520
ESP32_ADD36D,InferenceLayer.SENSOR,1207,2024-08-26 23:51:09.585463
ESP32_F0ACBF,InferenceLayer.SENSOR,4151,2024-08-26 23:51:10.585415
ESP32_AB192B,InferenceLayer.SENSOR,1029,2024-08-26 23:51:11.642582
ESP32_A1BC36,InferenceLayer.SENSOR,4804,2024-08-26 23:51:12.658823
ESP32_C31F5E,InferenceLayer.SENSOR,759,2024-08-26 23:51:13.633159
ESP32_E2F3EA,InferenceLayer.SENSOR,4103,2024-08-26 23:51:14.608622
ESP32_2E88CE,InferenceLayer.SENSOR,1797,2024-08-26 23:51:15.633349
ESP32_615B9D,InferenceLayer.SENSOR,3389,2024-08-26 23:51:16.629967
ESP32_37E138,InferenceLayer.SENSOR,1430,2024-08-26 23:51:17.693417
ESP32_6EF35F,InferenceLayer.SENSOR,3160,2024-08-26 23:51:18.674995
ESP32_E9F15A,InferenceLayer.SENSOR,3468,2024-08-26 23:51:19.654108
ESP32_97CAE1,InferenceLayer.SENSOR,2787,2024-08-26 23:51:20.702636
ESP32_A73166,InferenceLayer.SENSOR,3887,2024-08-26 23:51:21.686060
ESP32_AABBCC,InferenceLayer.SENSOR,930,2024-08-26 23:51:23.959738
ESP32_09B38F,InferenceLayer.SENSOR,3782,2024-08-26 23:51:24.919812
ESP32_232714,InferenceLayer.SENSOR,1302,2024-08-26 23:51:25.964412
ESP32_B57936,InferenceLayer.SENSOR,3986,2024-08-26 23:51:26.940962
ESP32_8F7400,InferenceLayer.SENSOR,1561,2024-08-26 23:51:27.969109
ESP32_3330A5,InferenceLayer.SENSOR,3154,2024-08-26 23:51:29.031087
ESP32_ED5A4D,InferenceLayer.SENSOR,3509,2024-08-26 23:51:30.003699
ESP32_46B1A6,InferenceLayer.SENSOR,4686,2024-08-26 23:51:30.979332
ESP32_46978A,InferenceLayer.SENSOR,4090,2024-08-26 23:51:31.993622
ESP32_97C286,InferenceLayer.SENSOR,4407,2024-08-26 23:51:32.994907
ESP32_B25FE3,InferenceLayer.SENSOR,4064,2024-08-26 23:51:34.086843
ESP32_1F4D55,InferenceLayer.SENSOR,3731,2024-08-26 23:51:35.024758
ESP32_ADD36D,InferenceLayer.SENSOR,2250,2024-08-26 23:51:36.036726
ESP32_F0ACBF,InferenceLayer.SENSOR,4192,2024-08-26 23:51:37.058460
ESP32_AB192B,InferenceLayer.SENSOR,3616,2024-08-26 23:51:38.083263
ESP32_A1BC36,InferenceLayer.SENSOR,2623,2024-08-26 23:51:39.106797
ESP32_C31F5E,InferenceLayer.SENSOR,2238,2024-08-26 23:51:40.081071
ESP32_E2F3EA,InferenceLayer.SENSOR,4504,2024-08-26 23:51:41.097304
ESP32_2E88CE,InferenceLayer.SENSOR,3841,2024-08-26 23:51:42.112868
ESP32_615B9D,InferenceLayer.SENSOR,2733,2024-08-26 23:51:43.089896
ESP32_37E138,InferenceLayer.SENSOR,3788,2024-08-26 23:51:44.157637
ESP32_6EF35F,InferenceLayer.SENSOR,3566,2024-08-26 23:51:45.115149
ESP32_E9F15A,InferenceLayer.SENSOR,2897,2024-08-26 23:51:46.155797
ESP32_97CAE1,InferenceLayer.SENSOR,3960,2024-08-26 23:51:47.127392
ESP32_A73166,InferenceLayer.SENSOR,2832,2024-08-26 23:51:48.138800
ESP32_AABBCC,InferenceLayer.SENSOR,3945,2024-08-26 23:51:50.416418
ESP32_09B38F,InferenceLayer.SENSOR,3974,2024-08-26 23:51:51.427721
ESP32_232714,InferenceLayer.SENSOR,4173,2024-08-26 23:51:52.408841
ESP32_B57936,InferenceLayer.SENSOR,4255,2024-08-26 23:51:53.418207
ESP32_8F7400,InferenceLayer.SENSOR,4366,2024-08-26 23:51:54.440082
ESP32_3330A5,InferenceLayer.SENSOR,3981,2024-08-26 23:51:55.524647
ESP32_ED5A4D,InferenceLayer.SENSOR,3974,2024-08-26 23:51:56.443149
ESP32_46B1A6,InferenceLayer.SENSOR,4042,2024-08-26 23:51:57.481631
ESP32_46978A,InferenceLayer.SENSOR,3961,2024-08-26 23:51:58.488475
ESP32_97C286,InferenceLayer.SENSOR,3487,2024-08-26 23:51:59.486082
ESP32_B25FE3,InferenceLayer.SENSOR,3991,2024-08-26 23:52:00.547722
ESP32_1F4D55,InferenceLayer.SENSOR,3854,2024-08-26 23:52:01.506469
ESP32_ADD36D,InferenceLayer.SENSOR,4009,2024-08-26 23:52:02.500718
ESP32_F0ACBF,InferenceLayer.SENSOR,4017,2024-08-26 23:52:03.566111
ESP32_AB192B,InferenceLayer.SENSOR,4942,2024-08-26 23:52:04.521013
ESP32_AABBCC,InferenceLayer.SENSOR,3908,2024-08-27 00:20:31.050068
