sensor_name,inference_layer,inference_latency,registered_at
ESP32_AABBCC,InferenceLayer.GATEWAY,154298,2024-08-29 20:40:18.184798
ESP32_232714,InferenceLayer.GATEWAY,124844,2024-08-29 20:40:18.747192
ESP32_AABBCC,InferenceLayer.GATEWAY,184833,2024-08-29 20:40:32.466112
ESP32_09B38F,InferenceLayer.GATEWAY,98108,2024-08-29 20:40:32.675441
ESP32_B57936,InferenceLayer.GATEWAY,110571,2024-08-29 20:40:33.293183
ESP32_8F7400,InferenceLayer.GATEWAY,110231,2024-08-29 20:40:33.588786
ESP32_AABBCC,InferenceLayer.GATEWAY,146598,2024-08-29 20:40:37.175567
ESP32_8F7400,InferenceLayer.GATEWAY,112434,2024-08-29 20:40:38.344552
ESP32_AABBCC,InferenceLayer.GATEWAY,211684,2024-08-29 20:40:41.985292
ESP32_232714,InferenceLayer.GATEWAY,116440,2024-08-29 20:40:42.497534
ESP32_B57936,InferenceLayer.GATEWAY,113249,2024-08-29 20:40:42.796039
ESP32_8F7400,InferenceLayer.GATEWAY,106301,2024-08-29 20:40:43.084038
ESP32_AABBCC,InferenceLayer.GATEWAY,138854,2024-08-29 20:40:46.663944
ESP32_09B38F,InferenceLayer.GATEWAY,106026,2024-08-29 20:40:46.929696
ESP32_8F7400,InferenceLayer.GATEWAY,115731,2024-08-29 20:40:47.845531
ESP32_AABBCC,InferenceLayer.GATEWAY,233059,2024-08-29 20:40:51.507965
ESP32_09B38F,InferenceLayer.GATEWAY,100793,2024-08-29 20:40:51.669676
ESP32_232714,InferenceLayer.GATEWAY,127147,2024-08-29 20:40:51.998962
ESP32_B57936,InferenceLayer.GATEWAY,117092,2024-08-29 20:40:52.288127
ESP32_8F7400,InferenceLayer.GATEWAY,120945,2024-08-29 20:40:52.596958
ESP32_232714,InferenceLayer.GATEWAY,124114,2024-08-29 20:40:56.750779
ESP32_8F7400,InferenceLayer.GATEWAY,119398,2024-08-29 20:40:57.342437
ESP32_09B38F,InferenceLayer.GATEWAY,108545,2024-08-29 20:41:01.179532
ESP32_8F7400,InferenceLayer.GATEWAY,122374,2024-08-29 20:41:02.094351
