sensor_name,inference_layer,inference_latency,registered_at
ESP32_8F7400,InferenceLayer.GATEWAY,103169,2024-08-29 18:37:28.649426
ESP32_8F7400,InferenceLayer.GATEWAY,101642,2024-08-29 18:37:28.894168
ESP32_8F7400,InferenceLayer.GATEWAY,102140,2024-08-29 18:37:29.139586
ESP32_8F7400,InferenceLayer.GATEWAY,102577,2024-08-29 18:37:29.389054
ESP32_8F7400,InferenceLayer.GATEWAY,102994,2024-08-29 18:37:29.643940
ESP32_8F7400,InferenceLayer.GATEWAY,105451,2024-08-29 18:37:29.891548
ESP32_8F7400,InferenceLayer.GATEWAY,97093,2024-08-29 18:37:30.142143
ESP32_8F7400,InferenceLayer.GATEWAY,95054,2024-08-29 18:37:30.385866
ESP32_8F7400,InferenceLayer.GATEWAY,104279,2024-08-29 18:37:30.647784
ESP32_8F7400,InferenceLayer.GATEWAY,92310,2024-08-29 18:37:30.955714
ESP32_8F7400,InferenceLayer.GATEWAY,145012,2024-08-29 18:37:31.245310
ESP32_8F7400,InferenceLayer.GATEWAY,109162,2024-08-29 18:37:31.401642
ESP32_8F7400,InferenceLayer.GATEWAY,101956,2024-08-29 18:37:31.648270
ESP32_8F7400,InferenceLayer.GATEWAY,107566,2024-08-29 18:37:31.900349
ESP32_8F7400,InferenceLayer.GATEWAY,102296,2024-08-29 18:37:32.152372
ESP32_8F7400,InferenceLayer.GATEWAY,101128,2024-08-29 18:37:32.396342
ESP32_8F7400,InferenceLayer.GATEWAY,101652,2024-08-29 18:37:32.652018
ESP32_8F7400,InferenceLayer.GATEWAY,102740,2024-08-29 18:37:32.898544
ESP32_8F7400,InferenceLayer.GATEWAY,102576,2024-08-29 18:37:33.142076
ESP32_8F7400,InferenceLayer.GATEWAY,100898,2024-08-29 18:37:33.401961
ESP32_8F7400,InferenceLayer.GATEWAY,105941,2024-08-29 18:37:33.658724
ESP32_8F7400,InferenceLayer.GATEWAY,109276,2024-08-29 18:37:33.906509
ESP32_8F7400,InferenceLayer.GATEWAY,110029,2024-08-29 18:37:34.170224
ESP32_8F7400,InferenceLayer.GATEWAY,106600,2024-08-29 18:37:34.407332
ESP32_8F7400,InferenceLayer.GATEWAY,103422,2024-08-29 18:37:34.659699
ESP32_8F7400,InferenceLayer.GATEWAY,106297,2024-08-29 18:37:34.910658
ESP32_8F7400,InferenceLayer.GATEWAY,104004,2024-08-29 18:37:35.177388
ESP32_8F7400,InferenceLayer.GATEWAY,104033,2024-08-29 18:37:35.404121
ESP32_8F7400,InferenceLayer.GATEWAY,102953,2024-08-29 18:37:35.642973
ESP32_8F7400,InferenceLayer.GATEWAY,107955,2024-08-29 18:37:35.913685
ESP32_8F7400,InferenceLayer.GATEWAY,104956,2024-08-29 18:37:36.161318
ESP32_8F7400,InferenceLayer.GATEWAY,105955,2024-08-29 18:37:36.417237
ESP32_8F7400,InferenceLayer.GATEWAY,104854,2024-08-29 18:37:36.672996
ESP32_8F7400,InferenceLayer.GATEWAY,105977,2024-08-29 18:37:36.912105
ESP32_8F7400,InferenceLayer.GATEWAY,113157,2024-08-29 18:37:37.170576
ESP32_8F7400,InferenceLayer.GATEWAY,100766,2024-08-29 18:37:37.404906
ESP32_8F7400,InferenceLayer.GATEWAY,105348,2024-08-29 18:37:37.661577
ESP32_8F7400,InferenceLayer.GATEWAY,104730,2024-08-29 18:37:37.912010
ESP32_8F7400,InferenceLayer.GATEWAY,150034,2024-08-29 18:37:38.221237
ESP32_8F7400,InferenceLayer.GATEWAY,132967,2024-08-29 18:37:38.483008
ESP32_8F7400,InferenceLayer.GATEWAY,102898,2024-08-29 18:37:38.661715
ESP32_8F7400,InferenceLayer.GATEWAY,103740,2024-08-29 18:37:38.920923
ESP32_8F7400,InferenceLayer.GATEWAY,104436,2024-08-29 18:37:39.162163
ESP32_8F7400,InferenceLayer.GATEWAY,104704,2024-08-29 18:37:39.421368
ESP32_8F7400,InferenceLayer.GATEWAY,103228,2024-08-29 18:37:39.662863
ESP32_8F7400,InferenceLayer.GATEWAY,105404,2024-08-29 18:37:39.918476
ESP32_8F7400,InferenceLayer.GATEWAY,111024,2024-08-29 18:37:40.174052
ESP32_8F7400,InferenceLayer.GATEWAY,104140,2024-08-29 18:37:40.418107
ESP32_8F7400,InferenceLayer.GATEWAY,101773,2024-08-29 18:37:40.679722
ESP32_8F7400,InferenceLayer.GATEWAY,95501,2024-08-29 18:37:40.909494
ESP32_8F7400,InferenceLayer.GATEWAY,109893,2024-08-29 18:37:41.176668
ESP32_8F7400,InferenceLayer.GATEWAY,107127,2024-08-29 18:37:41.428657
ESP32_8F7400,InferenceLayer.GATEWAY,98412,2024-08-29 18:37:41.665735
ESP32_8F7400,InferenceLayer.GATEWAY,101920,2024-08-29 18:37:41.919557
ESP32_8F7400,InferenceLayer.GATEWAY,100524,2024-08-29 18:37:42.174593
ESP32_8F7400,InferenceLayer.GATEWAY,102105,2024-08-29 18:37:42.421356
ESP32_8F7400,InferenceLayer.GATEWAY,101635,2024-08-29 18:37:42.672543
ESP32_8F7400,InferenceLayer.GATEWAY,104880,2024-08-29 18:37:42.925516
ESP32_8F7400,InferenceLayer.GATEWAY,100889,2024-08-29 18:37:43.181850
ESP32_8F7400,InferenceLayer.GATEWAY,101613,2024-08-29 18:37:43.430563
ESP32_8F7400,InferenceLayer.GATEWAY,102075,2024-08-29 18:37:43.676478
ESP32_8F7400,InferenceLayer.GATEWAY,108774,2024-08-29 18:37:43.935399
