Current(mA),Timestamp(s)
12.7485208,0.016299999999999273
12.7548016,0.016399999999999637
12.7540605,0.0165
12.7578867,0.016600000000000364
12.7587513,0.016700000000000728
12.761064600000001,0.016799999999999274
12.770425499999998,0.016899999999999638
12.776701599999999,0.017
12.7764982,0.017100000000000365
12.7719177,0.01720000000000073
12.7720239,0.01729999999999927
12.767677299999999,0.017399999999999635
12.7703839,0.0175
12.7718019,0.017600000000000365
12.7739048,0.01770000000000073
12.7763644,0.01779999999999927
12.768429600000001,0.017899999999999635
12.7675983,0.018
12.7667726,0.018100000000000362
12.772064199999999,0.018200000000000726
12.770832899999998,0.01829999999999927
12.7738501,0.018399999999999635
12.7700807,0.0185
12.7695464,0.018600000000000363
12.7680939,0.018700000000000726
12.766207499999998,0.018799999999999272
12.7646682,0.018899999999999636
12.759896999999999,0.019
12.758452700000001,0.019100000000000363
12.752787299999998,0.019200000000000727
12.7552256,0.019299999999999273
12.7542937,0.019399999999999636
12.7541993,0.0195
12.7526631,0.019600000000000364
12.7526613,0.019700000000000727
12.7518371,0.019799999999999273
12.7471718,0.019899999999999637
12.7472245,0.02
12.746600500000001,0.020100000000000364
12.750972800000001,0.020200000000000728
12.744939200000001,0.020299999999999273
12.7426812,0.020399999999999637
12.738379,0.0205
12.742786800000001,0.020600000000000365
12.743599300000001,0.020700000000000728
12.7452574,0.020799999999999274
12.7561487,0.020899999999999638
12.7639994,0.021
12.7642331,0.021100000000000365
12.7659123,0.02120000000000073
12.771718199999999,0.02129999999999927
12.7721969,0.021399999999999635
12.774242,0.0215
12.7704098,0.021600000000000365
12.7688638,0.02170000000000073
12.766529499999999,0.02179999999999927
12.759706099999999,0.021899999999999635
12.751524999999999,0.022
12.7507306,0.022100000000000362
12.7489185,0.022200000000000726
12.749659900000001,0.022299999999999272
12.753129300000001,0.022399999999999635
12.7586748,0.0225
12.755765399999998,0.022600000000000363
12.7537235,0.022700000000000727
12.758514700000001,0.022799999999999272
12.762543599999999,0.022899999999999636
12.7627504,0.023
12.7653564,0.023100000000000363
12.764886,0.023200000000000727
12.7628208,0.023299999999999273
12.757241099999998,0.023399999999999636
12.750384299999999,0.0235
12.7506517,0.023600000000000364
12.7513542,0.023700000000000727
12.7461311,0.023799999999999273
12.7430422,0.023899999999999637
12.7408933,0.024
12.740053,0.024100000000000364
12.7450761,0.024200000000000728
12.7446482,0.024299999999999274
12.752301,0.024399999999999637
12.7586263,0.0245
12.755392500000001,0.024600000000000365
12.7583545,0.02470000000000073
12.759007700000002,0.024799999999999274
12.7629986,0.024899999999999638
12.7704357,0.025
12.775110100000001,0.025100000000000365
12.7701801,0.02520000000000073
12.7687264,0.02529999999999927
12.762797200000001,0.025399999999999635
12.7594312,0.0255
12.7623229,0.025600000000000366
12.761282099999999,0.02570000000000073
12.7607748,0.02579999999999927
12.755792500000002,0.025899999999999635
12.749146,0.026
12.7430053,0.026100000000000362
12.739772,0.026200000000000726
12.7409506,0.026299999999999272
12.7438164,0.026399999999999636
12.7457593,0.0265
12.7427589,0.026600000000000363
12.739424,0.026700000000000727
12.7422741,0.026799999999999272
12.7480103,0.026899999999999636
12.7564838,0.027
12.761537,0.027100000000000363
12.7677386,0.027200000000000727
12.768438,0.027299999999999273
12.7714903,0.027399999999999636
12.7744272,0.0275
12.780985600000001,0.027600000000000364
12.7804489,0.027700000000000728
12.779456,0.027799999999999273
12.7760947,0.027899999999999637
12.7691534,0.028
12.7685685,0.028100000000000364
12.7710286,0.028200000000000728
12.766944800000001,0.028299999999999274
12.766145900000001,0.028399999999999637
12.764913700000001,0.0285
12.761677899999999,0.028600000000000365
12.7585665,0.02870000000000073
12.7575562,0.028799999999999274
12.7572267,0.028899999999999638
12.7573472,0.029
12.752894999999999,0.029100000000000365
12.7462979,0.02920000000000073
12.7519756,0.02929999999999927
12.7500282,0.029399999999999635
12.7495847,0.0295
12.7535802,0.029600000000000362
12.7571731,0.02970000000000073
12.7567115,0.02979999999999927
12.7604823,0.029899999999999635
12.7610816,0.03
12.7582035,0.030100000000000363
12.760494,0.030200000000000726
12.7598973,0.030299999999999272
12.756690899999999,0.030399999999999636
12.753518699999999,0.0305
12.751248799999999,0.030600000000000363
12.7500759,0.030700000000000727
12.748607699999999,0.030799999999999272
12.742549,0.030899999999999636
12.7411998,0.031
12.7456632,0.031100000000000363
12.7424187,0.031200000000000727
12.7339097,0.03129999999999927
12.7358076,0.03139999999999964
12.736967,0.0315
12.7346179,0.031600000000000364
12.7343941,0.03170000000000073
12.735386700000001,0.03179999999999927
12.7367019,0.03189999999999964
12.733856900000001,0.032
12.7305425,0.032100000000000364
12.7321979,0.03220000000000073
12.7362938,0.032299999999999274
12.7306376,0.03239999999999964
12.729049,0.0325
12.7260805,0.032600000000000365
12.728387999999999,0.03270000000000073
12.7279351,0.032799999999999274
12.728909999999999,0.03289999999999964
12.728300899999999,0.033
12.728657,0.033100000000000365
12.727852500000001,0.03320000000000073
12.7271181,0.033299999999999275
12.7282072,0.03339999999999964
12.7277211,0.0335
12.7299273,0.033600000000000366
12.726332600000001,0.03370000000000073
12.724289200000001,0.033799999999999275
12.7214558,0.03389999999999964
12.7239666,0.034
12.7222442,0.034100000000000366
12.7193526,0.03420000000000073
12.7190755,0.034299999999999276
12.7209745,0.03439999999999964
12.7229715,0.0345
12.7239673,0.03460000000000037
12.726736500000001,0.03470000000000073
12.730706,0.03479999999999927
12.7301946,0.03489999999999964
12.734533500000001,0.035
12.736740399999999,0.03510000000000037
12.7350753,0.03520000000000073
12.736555999999998,0.03529999999999927
12.7375155,0.03539999999999963
12.736227699999999,0.0355
12.7386105,0.03560000000000036
12.7380867,0.035700000000000724
12.7366572,0.03579999999999927
12.7397616,0.035899999999999634
12.740462699999998,0.036
12.7451772,0.03610000000000036
12.752876099999998,0.036200000000000725
12.7533455,0.03629999999999927
12.7529772,0.036399999999999634
12.7528862,0.0365
12.7515277,0.03660000000000036
12.7516049,0.036700000000000725
12.7495818,0.03679999999999927
12.7501646,0.036899999999999634
12.7468844,0.037
12.7508844,0.03710000000000036
12.7588987,0.037200000000000726
12.7631671,0.03729999999999927
12.760712100000001,0.037399999999999635
12.7613704,0.0375
12.757314599999999,0.03760000000000036
12.7602992,0.037700000000000726
12.7647684,0.03779999999999927
12.7694326,0.037899999999999635
12.773150699999999,0.038
12.7684254,0.03810000000000036
12.762738,0.038200000000000726
12.7618865,0.03829999999999927
12.7676758,0.038399999999999636
12.773600199999999,0.0385
12.776954499999999,0.03860000000000036
12.777933299999999,0.03870000000000073
12.7777583,0.03879999999999927
12.7740371,0.038899999999999636
12.76824,0.039
12.7656518,0.039100000000000364
12.7614317,0.03920000000000073
12.7622113,0.03929999999999927
12.7589577,0.03939999999999964
12.750221999999999,0.0395
12.747907999999999,0.039600000000000364
12.7455013,0.03970000000000073
12.749013,0.03979999999999927
12.7453469,0.03989999999999964
12.7462424,0.04
12.747336899999999,0.040100000000000365
12.749642600000001,0.04020000000000073
12.745869500000001,0.040299999999999274
12.750475,0.04039999999999964
12.756417899999999,0.0405
12.757771,0.040600000000000365
12.758526699999999,0.04070000000000073
12.7586695,0.040799999999999274
12.7597048,0.04089999999999964
12.7593906,0.041
12.7568878,0.041100000000000365
12.752640699999999,0.04120000000000073
12.7504983,0.041299999999999275
12.7505901,0.04139999999999964
12.74982,0.0415
12.748301999999999,0.041600000000000366
12.746084300000001,0.04170000000000073
12.743467299999999,0.041799999999999275
12.7437883,0.04189999999999964
12.746980099999998,0.042
12.7470189,0.042100000000000366
12.747363799999999,0.04220000000000073
12.7432088,0.042299999999999276
12.7401844,0.04239999999999964
12.736253399999999,0.0425
12.739574600000001,0.04260000000000037
12.745996700000001,0.04270000000000073
12.742594200000001,0.04279999999999927
12.7409136,0.04289999999999963
12.736760700000001,0.043
12.7378171,0.04310000000000037
12.743899500000001,0.04320000000000073
12.7560343,0.04329999999999927
12.757010900000001,0.04339999999999963
12.7597287,0.0435
12.7593671,0.04360000000000036
12.7563674,0.043700000000000724
12.7584564,0.04379999999999927
12.7591206,0.043899999999999634
12.7646158,0.044
12.7659318,0.04410000000000036
12.767348,0.044200000000000725
12.7648718,0.04429999999999927
12.7647581,0.044399999999999634
12.761905500000001,0.0445
12.7652288,0.04460000000000036
12.766115,0.044700000000000725
12.761511500000001,0.04479999999999927
12.764769300000001,0.044899999999999635
12.7615171,0.045
12.7635439,0.04510000000000036
12.7579425,0.045200000000000726
12.758912800000001,0.04529999999999927
12.7598403,0.045399999999999635
12.762503599999999,0.0455
12.7599383,0.04560000000000036
12.7599058,0.045700000000000726
12.768381600000001,0.04579999999999927
12.7689593,0.045899999999999636
12.770711299999999,0.046
12.7696249,0.04610000000000036
12.7680173,0.04620000000000073
12.7633564,0.04629999999999927
12.7612439,0.046399999999999636
12.7617891,0.0465
12.7630105,0.04660000000000036
12.761776300000001,0.04670000000000073
12.7563924,0.04679999999999927
12.752807899999999,0.046899999999999636
12.753435300000001,0.047
12.7531043,0.047100000000000364
12.7550271,0.04720000000000073
12.7592635,0.04729999999999927
12.759422699999998,0.04739999999999964
12.759107,0.0475
12.7627263,0.047600000000000364
12.760790599999998,0.04770000000000073
12.7636515,0.047799999999999274
12.7689781,0.04789999999999964
12.7677987,0.048
12.767197999999999,0.048100000000000365
12.767961,0.04820000000000073
12.763847199999999,0.048299999999999274
12.7670659,0.04839999999999964
12.7701257,0.0485
12.767208,0.048600000000000365
12.767584499999998,0.04870000000000073
12.768678699999999,0.048799999999999275
12.7616435,0.04889999999999964
12.759309,0.049
12.760175100000001,0.049100000000000366
12.757727299999999,0.04920000000000073
12.7603122,0.049299999999999275
12.757457800000001,0.04939999999999964
12.757113799999999,0.0495
12.758520899999999,0.049600000000000366
12.759883,0.04970000000000073
12.759011099999999,0.049799999999999275
12.761887300000001,0.04989999999999964
12.7639135,0.05
12.7645105,0.050100000000000366
12.7677601,0.05020000000000073
12.769806800000001,0.050299999999999276
12.7671738,0.05039999999999964
12.766851200000001,0.0505
12.7638171,0.05060000000000037
12.763758300000001,0.05070000000000073
12.7622195,0.05079999999999927
12.7696382,0.05089999999999963
12.7705651,0.051
12.7696367,0.05110000000000036
12.770253,0.05120000000000073
12.765995,0.05129999999999927
12.769249599999998,0.051399999999999633
12.7682416,0.0515
12.7659942,0.05160000000000036
12.7683596,0.051700000000000725
12.7734856,0.05179999999999927
12.7678383,0.051899999999999634
12.770132700000001,0.052
12.766441400000001,0.05210000000000036
12.7651881,0.052200000000000725
12.765312100000001,0.05229999999999927
12.764197800000002,0.052399999999999634
12.7625109,0.0525
12.7664962,0.05260000000000036
12.768282000000001,0.052700000000000725
12.7700294,0.05279999999999927
12.773072,0.052899999999999635
12.7693327,0.053
12.7723679,0.05310000000000036
12.7730705,0.053200000000000726
12.7702117,0.05329999999999927
12.7713341,0.053399999999999635
12.775381,0.0535
12.7742075,0.05360000000000036
12.7659413,0.053700000000000726
12.7579967,0.05379999999999927
12.7544654,0.053899999999999636
12.7531362,0.054
12.751413699999999,0.05410000000000036
12.7524741,0.05420000000000073
12.754852,0.05429999999999927
12.758308,0.054399999999999636
12.759507099999999,0.0545
12.758579899999999,0.054600000000000364
12.7592885,0.05470000000000073
12.7636562,0.05479999999999927
12.7609097,0.05489999999999964
12.764995899999999,0.055
12.768132900000001,0.055100000000000364
12.765118699999999,0.05520000000000073
12.7651627,0.05529999999999927
12.7617223,0.05539999999999964
12.7546918,0.0555
12.7561508,0.055600000000000364
12.7623584,0.05570000000000073
12.7611909,0.055799999999999274
12.764923900000001,0.05589999999999964
12.7646581,0.056
12.764769900000001,0.056100000000000365
12.7656969,0.05620000000000073
12.759800100000001,0.056299999999999274
12.7545915,0.05639999999999964
12.7527963,0.0565
12.7484844,0.056600000000000365
12.7432876,0.05670000000000073
12.7390902,0.056799999999999275
12.7376459,0.05689999999999964
12.741095,0.057
12.7353628,0.057100000000000366
12.7375617,0.05720000000000073
12.751537899999999,0.057299999999999275
12.757753899999999,0.05739999999999964
12.7603138,0.0575
12.7582649,0.057600000000000366
12.7570185,0.05770000000000073
12.7512753,0.057799999999999276
12.7468901,0.05789999999999964
12.737896000000001,0.058
12.7318609,0.05810000000000037
12.7281153,0.05820000000000073
12.7177259,0.05829999999999927
12.7135499,0.05839999999999963
12.7118048,0.0585
12.715355800000001,0.05860000000000037
12.7172174,0.05870000000000073
12.7255517,0.05879999999999927
12.7308026,0.05889999999999963
12.732638,0.059
12.738352800000001,0.05910000000000036
12.7352773,0.059200000000000724
12.7364408,0.05929999999999927
12.737279099999999,0.059399999999999634
12.740275800000001,0.0595
12.74163,0.05960000000000036
12.737561500000002,0.059700000000000725
12.738069300000001,0.05979999999999927
12.734896,0.059899999999999634
12.7338285,0.06
12.731279500000001,0.06010000000000036
12.7325886,0.060200000000000725
12.7351788,0.06029999999999927
12.738741300000001,0.060399999999999635
12.745686899999999,0.0605
12.7485269,0.06060000000000036
12.754009799999999,0.060700000000000726
12.758053899999998,0.06079999999999927
12.7645096,0.060899999999999635
12.767653,0.061
12.7745474,0.06110000000000036
12.7787301,0.061200000000000726
12.7752507,0.06129999999999927
12.7717637,0.061399999999999635
12.766069499999999,0.0615
12.763874999999999,0.06160000000000036
12.764958799999999,0.061700000000000726
12.7610749,0.06179999999999927
12.7599822,0.061899999999999636
12.7630133,0.062
12.7631689,0.06210000000000036
12.7630133,0.06220000000000073
12.7690831,0.06229999999999927
12.7709637,0.062399999999999636
12.768912,0.0625
12.7680837,0.06260000000000036
12.7635369,0.06270000000000073
12.7635511,0.06279999999999927
12.7602554,0.06289999999999964
12.7559289,0.063
12.756452999999999,0.06310000000000036
12.7548914,0.06320000000000073
12.748619600000001,0.06329999999999927
12.7454047,0.06339999999999964
12.747731,0.0635
12.7516443,0.06360000000000036
12.7614331,0.06370000000000073
12.7587037,0.06379999999999927
12.758986499999999,0.06389999999999964
12.761465,0.064
12.7611334,0.06410000000000037
12.7634862,0.06420000000000073
12.7669815,0.06429999999999927
12.7743683,0.06439999999999964
12.774515099999999,0.0645
12.7726705,0.06460000000000037
12.767163100000001,0.06470000000000073
12.7693306,0.06479999999999927
12.770292900000001,0.06489999999999964
12.7713061,0.065
12.7711077,0.06510000000000037
12.7725474,0.06520000000000073
12.769095799999999,0.06529999999999928
12.7656323,0.06539999999999964
12.7628771,0.0655
12.759373700000001,0.06560000000000037
12.7588197,0.06570000000000073
12.754559699999998,0.06579999999999928
12.7508787,0.06589999999999964
12.7479545,0.066
12.750026700000001,0.06610000000000037
12.750903300000001,0.06620000000000073
12.756765699999999,0.06629999999999928
12.756080299999999,0.06639999999999964
12.7574553,0.0665
12.7565995,0.06660000000000037
12.7560287,0.06670000000000073
12.7621651,0.06679999999999928
12.766376,0.06689999999999964
12.766501000000002,0.067
12.7678054,0.06710000000000037
12.7607406,0.06720000000000073
12.761871600000001,0.06729999999999928
12.7625135,0.06739999999999964
12.765486999999998,0.0675
12.7698588,0.06760000000000037
12.7734567,0.06770000000000073
12.7769864,0.06779999999999928
12.7779185,0.06789999999999964
12.772943,0.068
12.7662397,0.06810000000000037
12.766178499999999,0.06820000000000073
12.7615693,0.06829999999999928
12.762876799999999,0.06839999999999964
12.7600084,0.0685
12.7552033,0.06860000000000037
12.7515676,0.06870000000000073
12.7517612,0.06879999999999928
12.7522129,0.06889999999999964
12.755290800000001,0.069
12.7591012,0.06910000000000037
12.759558,0.06920000000000073
12.755474500000002,0.06929999999999928
12.7513007,0.06939999999999964
12.7502996,0.0695
12.7509081,0.06960000000000037
12.755349500000001,0.06970000000000073
12.7467256,0.06979999999999928
12.7428191,0.06989999999999964
12.7458165,0.07
12.7444849,0.07010000000000037
12.746188100000001,0.07020000000000073
12.7543668,0.07029999999999927
12.755824,0.07039999999999963
12.7549239,0.0705
12.753051199999998,0.07060000000000036
12.748339,0.07070000000000073
12.7480173,0.07079999999999927
12.7463594,0.07089999999999963
12.7477134,0.071
12.7490401,0.07110000000000036
12.7494312,0.07120000000000072
12.745615,0.07129999999999927
12.7476884,0.07139999999999963
12.7503912,0.0715
12.755766099999999,0.07160000000000036
12.757923199999999,0.07170000000000072
12.758387899999999,0.07179999999999927
12.7627121,0.07189999999999963
12.7602589,0.072
12.760336899999999,0.07210000000000036
12.760014799999999,0.07220000000000072
12.755628699999999,0.07229999999999927
12.751794700000001,0.07239999999999963
12.754542500000001,0.0725
12.753480999999999,0.07260000000000036
12.749018000000001,0.07270000000000072
12.7519824,0.07279999999999927
12.752582199999999,0.07289999999999963
12.753802,0.073
12.7505325,0.07310000000000036
12.753147,0.07320000000000072
12.757394299999998,0.07329999999999927
12.7564421,0.07339999999999963
12.7566823,0.0735
12.756229600000001,0.07360000000000036
12.7637341,0.07370000000000072
12.7624987,0.07379999999999927
12.762125900000001,0.07389999999999963
12.7613087,0.074
12.7662181,0.07410000000000036
12.765722100000001,0.07420000000000072
12.766505,0.07429999999999927
12.767520399999999,0.07439999999999963
12.7637396,0.0745
12.763552,0.07460000000000036
12.7620085,0.07470000000000072
12.7597458,0.07479999999999927
12.757328099999999,0.07489999999999963
12.758962399999998,0.075
12.7564959,0.07510000000000036
12.751616,0.07520000000000072
12.7502909,0.07529999999999927
12.7515642,0.07539999999999963
12.7487531,0.0755
12.7460461,0.07560000000000036
12.7415577,0.07570000000000073
12.7472411,0.07579999999999927
12.7481279,0.07589999999999963
12.746763,0.076
12.7423213,0.07610000000000036
12.7467107,0.07620000000000073
12.746899899999999,0.07629999999999927
12.7463995,0.07639999999999963
12.749066899999999,0.0765
12.7533674,0.07660000000000036
12.7505053,0.07670000000000073
12.7514962,0.07679999999999927
12.751454599999999,0.07689999999999964
12.751367400000001,0.077
12.756053499999998,0.07710000000000036
12.756335199999999,0.07720000000000073
12.7592261,0.07729999999999927
12.762454700000001,0.07739999999999964
12.7678428,0.0775
12.770567,0.07760000000000036
12.774348799999999,0.07770000000000073
12.7708359,0.07779999999999927
12.771223,0.07789999999999964
12.7699064,0.078
12.766505500000001,0.07810000000000036
12.7660379,0.07820000000000073
12.766337400000001,0.07829999999999927
12.7620194,0.07839999999999964
12.7580669,0.0785
12.7494719,0.07860000000000036
12.750167999999999,0.07870000000000073
12.7518073,0.07879999999999927
12.7497153,0.07889999999999964
12.748149399999999,0.079
12.749995199999999,0.07910000000000036
12.7493114,0.07920000000000073
12.7452671,0.07929999999999927
12.743649399999999,0.07939999999999964
12.7406008,0.0795
12.7452713,0.07960000000000036
12.7443325,0.07970000000000073
12.7413387,0.07979999999999927
12.7458861,0.07989999999999964
12.751641000000001,0.08
12.753105600000001,0.08010000000000037
12.752746,0.08020000000000073
12.7580381,0.08029999999999927
12.7652079,0.08039999999999964
12.765316799999999,0.0805
12.762331300000001,0.08060000000000037
12.7642848,0.08070000000000073
12.7658503,0.08079999999999928
12.7620739,0.08089999999999964
12.7601967,0.081
12.758871899999999,0.08110000000000037
12.762093199999999,0.08120000000000073
12.7602712,0.08129999999999928
12.7569423,0.08139999999999964
12.7622716,0.0815
12.7636332,0.08160000000000037
12.7656102,0.08170000000000073
12.7651091,0.08179999999999928
12.7637281,0.08189999999999964
12.7618355,0.082
12.7644708,0.08210000000000037
12.7644346,0.08220000000000073
12.765252499999999,0.08229999999999928
12.763647,0.08239999999999964
12.7629239,0.0825
12.7653052,0.08260000000000037
12.7597474,0.08270000000000073
12.7636036,0.08279999999999928
12.7685175,0.08289999999999964
12.770842499999999,0.083
12.7702554,0.08310000000000037
12.765027,0.08320000000000073
12.7599464,0.08329999999999928
12.7608196,0.08339999999999964
12.7606514,0.0835
12.7597959,0.08360000000000037
12.7636742,0.08370000000000073
12.7602695,0.08379999999999928
12.7577456,0.08389999999999964
12.7597994,0.084
12.7588403,0.08410000000000037
12.7599174,0.08420000000000073
12.761949399999999,0.08429999999999928
12.761438600000002,0.08439999999999964
12.755770100000001,0.0845
12.7577687,0.08460000000000037
12.7608126,0.08470000000000073
12.7614524,0.08479999999999928
12.761384,0.08489999999999964
12.7544924,0.085
12.752483199999999,0.08510000000000037
12.7536502,0.08520000000000073
12.754927499999999,0.08529999999999928
12.755822499999999,0.08539999999999964
12.7611097,0.0855
12.7593845,0.08560000000000037
12.7532145,0.08570000000000073
12.753063299999999,0.08579999999999927
12.7508272,0.08589999999999963
12.757172599999999,0.086
12.7595554,0.08610000000000037
12.7621465,0.08620000000000073
12.7616458,0.08629999999999927
12.7670567,0.08639999999999963
12.7705332,0.0865
12.7748527,0.08660000000000036
12.777417699999999,0.08670000000000072
12.7811175,0.08679999999999927
12.7876425,0.08689999999999963
12.7865481,0.087
12.789450400000002,0.08710000000000036
12.7922252,0.08720000000000072
12.7944488,0.08729999999999927
12.7884948,0.08739999999999963
12.7854103,0.0875
12.7812359,0.08760000000000036
12.7823522,0.08770000000000072
12.779126799999998,0.08779999999999927
12.777503399999999,0.08789999999999963
12.7762226,0.088
12.7757095,0.08810000000000036
12.7685505,0.08820000000000072
12.7700008,0.08829999999999927
12.767925,0.08839999999999963
12.7661664,0.0885
12.7720621,0.08860000000000036
12.7739901,0.08870000000000072
12.7733696,0.08879999999999927
12.7685879,0.08889999999999963
12.769447799999998,0.089
12.766957399999999,0.08910000000000036
12.7670976,0.08920000000000072
12.7633223,0.08929999999999927
12.7700159,0.08939999999999963
12.768684,0.0895
12.765630100000001,0.08960000000000036
12.7631059,0.08970000000000072
12.767064699999999,0.08979999999999927
12.7709644,0.08989999999999963
12.770234499999999,0.09
12.772090700000001,0.09010000000000036
12.776383899999999,0.09020000000000072
12.779969099999999,0.09029999999999927
12.7839619,0.09039999999999963
12.7892754,0.0905
12.7861825,0.09060000000000036
12.7853313,0.09070000000000072
12.7790748,0.09079999999999927
12.777921000000001,0.09089999999999963
12.7777091,0.091
12.776051800000001,0.09110000000000036
12.7746658,0.09120000000000072
12.7711877,0.09129999999999927
12.7644564,0.09139999999999963
12.765063999999999,0.0915
12.771040699999999,0.09160000000000036
12.7754351,0.09170000000000073
12.780474899999998,0.09179999999999927
12.7821164,0.09189999999999963
12.7849571,0.092
12.7894586,0.09210000000000036
12.789714,0.09220000000000073
12.7891876,0.09229999999999927
12.7923181,0.09239999999999964
12.792671799999999,0.0925
12.789354800000002,0.09260000000000036
12.7877073,0.09270000000000073
12.786475999999999,0.09279999999999927
12.7790693,0.09289999999999964
12.774418899999999,0.093
12.7677818,0.09310000000000036
12.76754,0.09320000000000073
12.767320000000002,0.09329999999999927
12.7684203,0.09339999999999964
12.760964300000001,0.0935
12.7570089,0.09360000000000036
12.7549907,0.09370000000000073
12.7536479,0.09379999999999927
12.7565396,0.09389999999999964
12.753035800000001,0.094
12.752206300000001,0.09410000000000036
12.747018700000002,0.09420000000000073
12.746826899999999,0.09429999999999927
12.740798100000001,0.09439999999999964
12.7418895,0.0945
12.7452244,0.09460000000000036
12.745780100000001,0.09470000000000073
12.7468635,0.09479999999999927
12.7513968,0.09489999999999964
12.7528455,0.095
