elapsed_time,direction,sender,receiver,length
7.959643125534058,outgoing,172.18.0.3,172.17.0.1,14546
7.96414947509766,outgoing,172.18.0.3,172.17.0.1,14546
7.966204881668091,outgoing,172.18.0.3,172.17.0.1,2962
8.09639286994934,outgoing,172.18.0.3,172.17.0.1,13691
8.19294786453247,outgoing,172.18.0.3,172.17.0.1,66
8.193712711334232,outgoing,172.18.0.3,172.17.0.1,66
8.19519686698914,outgoing,172.18.0.3,172.17.0.1,66
8.44908857345581,incoming,172.18.0.1,172.18.0.2,2231
8.45330023765564,incoming,172.18.0.8,172.18.0.2,66
8.455113172531128,outgoing,172.18.0.3,172.17.0.1,74
8.458699226379391,outgoing,172.18.0.3,172.17.0.1,66
8.459835767745972,outgoing,172.18.0.3,172.17.0.1,290
8.46321177482605,outgoing,172.18.0.3,172.17.0.1,7306
8.466132164001461,outgoing,172.18.0.3,172.17.0.1,7306
8.470534324645996,outgoing,172.18.0.3,172.17.0.1,14546
8.475046634674072,outgoing,172.18.0.3,172.17.0.1,14546
8.477095365524292,outgoing,172.18.0.3,172.17.0.1,2962
8.607581377029422,outgoing,172.18.0.3,172.17.0.1,14100
8.705875396728516,outgoing,172.18.0.3,172.17.0.1,66
8.706959247589111,outgoing,172.18.0.3,172.17.0.1,66
8.708810806274414,outgoing,172.18.0.3,172.17.0.1,66
8.71023154258728,incoming,172.18.0.1,172.18.0.2,2403
8.713046073913574,incoming,172.18.0.8,172.18.0.2,66
8.96419095993042,outgoing,172.18.0.3,172.17.0.1,74
8.969054460525513,outgoing,172.18.0.3,172.17.0.1,66
8.969787359237671,outgoing,172.18.0.3,172.17.0.1,290
8.972725868225098,outgoing,172.18.0.3,172.17.0.1,7306
8.975542783737183,outgoing,172.18.0.3,172.17.0.1,7306
8.979874610900879,outgoing,172.18.0.3,172.17.0.1,14546
8.984215021133423,outgoing,172.18.0.3,172.17.0.1,14546
8.986267566680908,outgoing,172.18.0.3,172.17.0.1,2962
9.105642080307007,outgoing,172.18.0.3,172.17.0.1,14006
9.21766972541809,outgoing,172.18.0.3,172.17.0.1,66
9.220054388046265,outgoing,172.18.0.3,172.17.0.1,66
9.220919609069824,outgoing,172.18.0.3,172.17.0.1,66
9.22248888015747,outgoing,172.18.0.3,172.17.0.1,66
9.476411819458008,incoming,172.18.0.1,172.18.0.2,2239
9.480358123779297,incoming,172.18.0.8,172.18.0.2,66
9.731645822525024,outgoing,172.18.0.3,172.17.0.1,74
9.739739179611206,outgoing,172.18.0.3,172.17.0.1,66
9.743452310562134,outgoing,172.18.0.3,172.17.0.1,290
9.753336906433105,outgoing,172.18.0.3,172.17.0.1,7306
9.757706642150879,outgoing,172.18.0.3,172.17.0.1,7306
9.761992931365967,outgoing,172.18.0.3,172.17.0.1,14546
9.766170263290405,outgoing,172.18.0.3,172.17.0.1,14546
9.768193483352661,outgoing,172.18.0.3,172.17.0.1,2962
9.892523765563965,outgoing,172.18.0.3,172.17.0.1,13935
9.896099090576172,outgoing,172.18.0.3,172.17.0.1,66
9.896844387054443,outgoing,172.18.0.3,172.17.0.1,66
9.898294687271118,outgoing,172.18.0.3,172.17.0.1,66
10.246994733810425,incoming,172.18.0.1,172.18.0.2,2219
10.250182628631592,incoming,172.18.0.8,172.18.0.2,66
10.250893115997314,outgoing,172.18.0.3,172.17.0.1,74
10.252318620681763,outgoing,172.18.0.3,172.17.0.1,66
10.253052473068237,outgoing,172.18.0.3,172.17.0.1,290
10.255906343460083,outgoing,172.18.0.3,172.17.0.1,7306
10.258035659790039,outgoing,172.18.0.3,172.17.0.1,7306
10.263071775436401,outgoing,172.18.0.3,172.17.0.1,14546
10.267316341400146,outgoing,172.18.0.3,172.17.0.1,14546
10.269365787506104,outgoing,172.18.0.3,172.17.0.1,2962
10.392426490783691,outgoing,172.18.0.3,172.17.0.1,14415
10.496655225753784,outgoing,172.18.0.3,172.17.0.1,66
10.497390985488892,outgoing,172.18.0.3,172.17.0.1,66
10.498780488967896,outgoing,172.18.0.3,172.17.0.1,66
10.75439453125,incoming,172.18.0.1,172.18.0.2,2131
10.75887417793274,incoming,172.18.0.8,172.18.0.2,66
