elapsed_time,direction,sender,receiver,length
0.0,incoming,172.18.0.1,172.18.0.2,2395
0.0030508041381835938,incoming,172.18.0.8,172.18.0.2,66
0.0037527084350585938,outgoing,172.18.0.3,172.17.0.1,74
0.005203247070316053,outgoing,172.18.0.3,172.17.0.1,66
0.005946874618526721,outgoing,172.18.0.3,172.17.0.1,290
0.008814096450805664,outgoing,172.18.0.3,172.17.0.1,7306
0.011671066284179688,outgoing,172.18.0.3,172.17.0.1,7306
0.01594853401184082,outgoing,172.18.0.3,172.17.0.1,14546
0.02014303207397461,outgoing,172.18.0.3,172.17.0.1,14546
0.022220611572265625,outgoing,172.18.0.3,172.17.0.1,2962
0.1332185268402064,outgoing,172.18.0.3,172.17.0.1,13905
0.25977897644043324,outgoing,172.18.0.3,172.17.0.1,66
0.2604966163635254,outgoing,172.18.0.3,172.17.0.1,66
0.26195240020751953,outgoing,172.18.0.3,172.17.0.1,66
1.5352430343627965,incoming,172.18.0.1,172.18.0.2,2339
1.5384154319763184,incoming,172.18.0.8,172.18.0.2,66
1.5391135215759242,outgoing,172.18.0.3,172.17.0.1,74
1.540571928024292,outgoing,172.18.0.3,172.17.0.1,66
1.541297197341919,outgoing,172.18.0.3,172.17.0.1,290
1.5441122055053675,outgoing,172.18.0.3,172.17.0.1,7306
1.5468754768371547,outgoing,172.18.0.3,172.17.0.1,7306
1.551147222518921,outgoing,172.18.0.3,172.17.0.1,14546
1.5554242134094238,outgoing,172.18.0.3,172.17.0.1,14546
1.5574941635131836,outgoing,172.18.0.3,172.17.0.1,2962
1.6744332313537598,outgoing,172.18.0.3,172.17.0.1,13705
1.7920517921447754,outgoing,172.18.0.3,172.17.0.1,66
1.7927711009979248,outgoing,172.18.0.3,172.17.0.1,66
1.7941677570342982,outgoing,172.18.0.3,172.17.0.1,66
3.327078342437744,incoming,172.18.0.1,172.18.0.2,2155
3.3388712406158447,incoming,172.18.0.8,172.18.0.2,66
3.340663433074951,outgoing,172.18.0.3,172.17.0.1,74
3.3432459831237793,outgoing,172.18.0.3,172.17.0.1,66
3.344293832778927,outgoing,172.18.0.3,172.17.0.1,290
3.3472414016723633,outgoing,172.18.0.3,172.17.0.1,7306
3.350126981735233,outgoing,172.18.0.3,172.17.0.1,7306
3.3544526100158727,outgoing,172.18.0.3,172.17.0.1,14546
3.3587481975555384,outgoing,172.18.0.3,172.17.0.1,14546
3.360828399658203,outgoing,172.18.0.3,172.17.0.1,2962
3.4742164611816406,outgoing,172.18.0.3,172.17.0.1,14570
3.584613561630249,outgoing,172.18.0.3,172.17.0.1,66
3.5883891582489014,outgoing,172.18.0.3,172.17.0.1,66
3.594204902648926,outgoing,172.18.0.3,172.17.0.1,66
5.119427442550659,incoming,172.18.0.1,172.18.0.2,2111
5.122356414794925,incoming,172.18.0.8,172.18.0.2,66
5.123098134994507,outgoing,172.18.0.3,172.17.0.1,74
5.124545097351074,outgoing,172.18.0.3,172.17.0.1,66
5.125283479690555,outgoing,172.18.0.3,172.17.0.1,290
5.128042221069336,outgoing,172.18.0.3,172.17.0.1,7306
5.130899429321289,outgoing,172.18.0.3,172.17.0.1,7306
5.135186672210693,outgoing,172.18.0.3,172.17.0.1,14546
5.139477729797363,outgoing,172.18.0.3,172.17.0.1,14546
5.141620397567753,outgoing,172.18.0.3,172.17.0.1,2962
5.2641847133636475,outgoing,172.18.0.3,172.17.0.1,14135
5.379265546798706,outgoing,172.18.0.3,172.17.0.1,66
5.379986524581913,outgoing,172.18.0.3,172.17.0.1,66
5.3814311027526855,outgoing,172.18.0.3,172.17.0.1,66
6.3988001346588135,incoming,172.18.0.1,172.18.0.2,2203
6.401612043380737,incoming,172.18.0.8,172.18.0.2,66
6.40234541893005,outgoing,172.18.0.3,172.17.0.1,74
6.403793096542358,outgoing,172.18.0.3,172.17.0.1,66
6.404522180557247,outgoing,172.18.0.3,172.17.0.1,290
6.407306671142578,outgoing,172.18.0.3,172.17.0.1,7306
6.410152196884155,outgoing,172.18.0.3,172.17.0.1,7306
6.414480209350586,outgoing,172.18.0.3,172.17.0.1,14546
