elapsed_time,direction,sender,receiver,length
3.8543083667755127,outgoing,172.18.0.3,172.17.0.1,7306
3.8586089611053467,outgoing,172.18.0.3,172.17.0.1,14546
3.8628115653991664,outgoing,172.18.0.3,172.17.0.1,14546
3.8648829460144007,outgoing,172.18.0.3,172.17.0.1,2962
3.983898162841797,outgoing,172.18.0.3,172.17.0.1,13653
4.096202373504639,outgoing,172.18.0.3,172.17.0.1,66
4.098089456558231,outgoing,172.18.0.3,172.17.0.1,66
4.100996017456055,outgoing,172.18.0.3,172.17.0.1,66
4.355008840560913,incoming,172.18.0.1,172.18.0.2,2135
4.357758998870846,incoming,172.18.0.8,172.18.0.2,66
4.358488321304321,outgoing,172.18.0.3,172.17.0.1,74
4.359998703002926,outgoing,172.18.0.3,172.17.0.1,66
4.360749959945679,outgoing,172.18.0.3,172.17.0.1,290
4.363574504852295,outgoing,172.18.0.3,172.17.0.1,7306
4.366350173950195,outgoing,172.18.0.3,172.17.0.1,7306
4.37064695358276,outgoing,172.18.0.3,172.17.0.1,14546
4.37491512298584,outgoing,172.18.0.3,172.17.0.1,14546
4.37703442573547,outgoing,172.18.0.3,172.17.0.1,2962
4.498092651367191,outgoing,172.18.0.3,172.17.0.1,14035
4.6111674308776855,outgoing,172.18.0.3,172.17.0.1,66
4.611877202987671,outgoing,172.18.0.3,172.17.0.1,66
4.613287925720215,outgoing,172.18.0.3,172.17.0.1,66
5.124036550521851,incoming,172.18.0.1,172.18.0.2,2431
5.126893997192383,incoming,172.18.0.8,172.18.0.2,66
5.127625942230228,outgoing,172.18.0.3,172.17.0.1,74
5.129068374633793,outgoing,172.18.0.3,172.17.0.1,66
5.129782199859619,outgoing,172.18.0.3,172.17.0.1,290
5.132606506347656,outgoing,172.18.0.3,172.17.0.1,7306
5.135419607162476,outgoing,172.18.0.3,172.17.0.1,7306
5.139677762985233,outgoing,172.18.0.3,172.17.0.1,14546
5.143944263458252,outgoing,172.18.0.3,172.17.0.1,14546
5.1460182666778564,outgoing,172.18.0.3,172.17.0.1,2962
5.263294219970703,outgoing,172.18.0.3,172.17.0.1,13826
5.378743648529053,outgoing,172.18.0.3,172.17.0.1,66
5.379476070404053,outgoing,172.18.0.3,172.17.0.1,66
5.380888938903809,outgoing,172.18.0.3,172.17.0.1,66
5.634572267532352,incoming,172.18.0.1,172.18.0.2,2355
5.637506961822513,incoming,172.18.0.8,172.18.0.2,66
5.638199329376221,outgoing,172.18.0.3,172.17.0.1,74
5.639657497406002,outgoing,172.18.0.3,172.17.0.1,66
5.640385866165161,outgoing,172.18.0.3,172.17.0.1,290
5.643177032470703,outgoing,172.18.0.3,172.17.0.1,7306
5.646030902862552,outgoing,172.18.0.3,172.17.0.1,7306
5.650362730026245,outgoing,172.18.0.3,172.17.0.1,14546
5.6546947956085205,outgoing,172.18.0.3,172.17.0.1,14546
5.656752824783325,outgoing,172.18.0.3,172.17.0.1,2962
5.776644229888916,outgoing,172.18.0.3,172.17.0.1,13817
5.892076253890991,outgoing,172.18.0.3,172.17.0.1,66
5.892839431762695,outgoing,172.18.0.3,172.17.0.1,66
5.8942787647247314,outgoing,172.18.0.3,172.17.0.1,66
6.403737306594849,incoming,172.18.0.1,172.18.0.2,2159
6.407380104064941,incoming,172.18.0.8,172.18.0.2,66
6.408097267150879,outgoing,172.18.0.3,172.17.0.1,74
6.409533739089962,outgoing,172.18.0.3,172.17.0.1,66
6.410254478454593,outgoing,172.18.0.3,172.17.0.1,290
6.413064479827881,outgoing,172.18.0.3,172.17.0.1,7306
6.415869712829593,outgoing,172.18.0.3,172.17.0.1,7306
6.4202036857604945,outgoing,172.18.0.3,172.17.0.1,14546
6.424633026123043,outgoing,172.18.0.3,172.17.0.1,14546
6.4267144203186035,outgoing,172.18.0.3,172.17.0.1,2962
6.546603441238403,outgoing,172.18.0.3,172.17.0.1,14176
6.655557155609131,outgoing,172.18.0.3,172.17.0.1,66
6.656320333480835,outgoing,172.18.0.3,172.17.0.1,66
6.657771825790405,outgoing,172.18.0.3,172.17.0.1,66
6.908727645874023,incoming,172.18.0.1,172.18.0.2,2231
6.9115989208221436,incoming,172.18.0.8,172.18.0.2,66
7.164277791976929,outgoing,172.18.0.3,172.17.0.1,74
7.16585111618042,outgoing,172.18.0.3,172.17.0.1,66
7.166632652282715,outgoing,172.18.0.3,172.17.0.1,290
7.169596195220947,outgoing,172.18.0.3,172.17.0.1,7306
7.172568798065189,outgoing,172.18.0.3,172.17.0.1,7306
7.177298307418823,outgoing,172.18.0.3,172.17.0.1,14546
7.181705713272095,outgoing,172.18.0.3,172.17.0.1,14546
7.183846712112427,outgoing,172.18.0.3,172.17.0.1,2962
7.301985263824463,outgoing,172.18.0.3,172.17.0.1,14158
7.421771764755249,outgoing,172.18.0.3,172.17.0.1,66
7.423129320144653,outgoing,172.18.0.3,172.17.0.1,66
7.426121711730957,outgoing,172.18.0.3,172.17.0.1,66
7.42940092086792,incoming,172.18.0.1,172.18.0.2,2343
7.434591054916382,incoming,172.18.0.8,172.18.0.2,66
7.680768013000488,outgoing,172.18.0.3,172.17.0.1,74
7.688585996627808,outgoing,172.18.0.3,172.17.0.1,66
7.692056894302368,outgoing,172.18.0.3,172.17.0.1,290
7.699290513992313,outgoing,172.18.0.3,172.17.0.1,7306
7.7028491497039795,outgoing,172.18.0.3,172.17.0.1,7306
7.707134008407593,outgoing,172.18.0.3,172.17.0.1,14546
7.711342096328735,outgoing,172.18.0.3,172.17.0.1,14546
7.713410377502441,outgoing,172.18.0.3,172.17.0.1,2962
7.831108093261719,outgoing,172.18.0.3,172.17.0.1,13778
7.83451414108276,outgoing,172.18.0.3,172.17.0.1,66
7.835298776626587,outgoing,172.18.0.3,172.17.0.1,66
7.836759567260742,outgoing,172.18.0.3,172.17.0.1,66
8.195920467376713,incoming,172.18.0.1,172.18.0.2,2227
8.207783460617069,incoming,172.18.0.8,172.18.0.2,66
8.209519386291504,outgoing,172.18.0.3,172.17.0.1,74
8.212137460708615,outgoing,172.18.0.3,172.17.0.1,66
8.214712619781494,outgoing,172.18.0.3,172.17.0.1,290
8.217623949050903,outgoing,172.18.0.3,172.17.0.1,7306
8.220443725585938,outgoing,172.18.0.3,172.17.0.1,7306
8.224729537963867,outgoing,172.18.0.3,172.17.0.1,14546
8.229049205780033,outgoing,172.18.0.3,172.17.0.1,14546
8.231189727783203,outgoing,172.18.0.3,172.17.0.1,2962
8.346575021743774,outgoing,172.18.0.3,172.17.0.1,14316
8.452500820159912,outgoing,172.18.0.3,172.17.0.1,66
8.45632791519165,outgoing,172.18.0.3,172.17.0.1,66
8.462115049362183,outgoing,172.18.0.3,172.17.0.1,66
8.956658601760864,incoming,172.18.0.1,172.18.0.2,2211
8.960334300994873,incoming,172.18.0.8,172.18.0.2,66
9.215846061706543,outgoing,172.18.0.3,172.17.0.1,74
9.219661235809326,outgoing,172.18.0.3,172.17.0.1,66
9.220360279083252,outgoing,172.18.0.3,172.17.0.1,290
9.223175764083862,outgoing,172.18.0.3,172.17.0.1,7306
9.226076602935791,outgoing,172.18.0.3,172.17.0.1,7306
9.230320692062378,outgoing,172.18.0.3,172.17.0.1,14546
9.234618186950684,outgoing,172.18.0.3,172.17.0.1,14546
9.23671817779541,outgoing,172.18.0.3,172.17.0.1,2962
9.362536191940315,outgoing,172.18.0.3,172.17.0.1,14281
9.469292402267456,outgoing,172.18.0.3,172.17.0.1,66
9.470050811767578,outgoing,172.18.0.3,172.17.0.1,66
9.471588850021362,outgoing,172.18.0.3,172.17.0.1,66
9.730916261672974,incoming,172.18.0.1,172.18.0.2,2235
9.733723402023315,incoming,172.18.0.8,172.18.0.2,66
9.734503269195557,outgoing,172.18.0.3,172.17.0.1,74
9.736045837402344,outgoing,172.18.0.3,172.17.0.1,66
9.736818552017212,outgoing,172.18.0.3,172.17.0.1,290
9.73974323272705,outgoing,172.18.0.3,172.17.0.1,7306
9.742680311203003,outgoing,172.18.0.3,172.17.0.1,7306
9.747150659561157,outgoing,172.18.0.3,172.17.0.1,14546
9.751615047454834,outgoing,172.18.0.3,172.17.0.1,14546
9.753698110580444,outgoing,172.18.0.3,172.17.0.1,2962
9.882835626602173,outgoing,172.18.0.3,172.17.0.1,14157
9.987116575241089,outgoing,172.18.0.3,172.17.0.1,66
9.987880945205688,outgoing,172.18.0.3,172.17.0.1,66
9.989349365234375,outgoing,172.18.0.3,172.17.0.1,66
10.243215560913086,incoming,172.18.0.1,172.18.0.2,2131
10.246654987335205,incoming,172.18.0.8,172.18.0.2,66
10.24738883972168,outgoing,172.18.0.3,172.17.0.1,74
10.248824834823608,outgoing,172.18.0.3,172.17.0.1,66
10.24953818321228,outgoing,172.18.0.3,172.17.0.1,290
10.252363443374634,outgoing,172.18.0.3,172.17.0.1,7306
10.255152225494385,outgoing,172.18.0.3,172.17.0.1,7306
10.25962209701538,outgoing,172.18.0.3,172.17.0.1,14546
10.263816833496094,outgoing,172.18.0.3,172.17.0.1,14546
10.265865325927734,outgoing,172.18.0.3,172.17.0.1,2962
10.39000940322876,outgoing,172.18.0.3,172.17.0.1,14303
10.495909214019775,outgoing,172.18.0.3,172.17.0.1,66
10.497454643249512,outgoing,172.18.0.3,172.17.0.1,66
10.500040769577026,outgoing,172.18.0.3,172.17.0.1,66
10.755153894424438,incoming,172.18.0.1,172.18.0.2,2339
10.770585536956787,incoming,172.18.0.8,172.18.0.2,66
10.771796464920044,outgoing,172.18.0.3,172.17.0.1,74
10.773675441741943,outgoing,172.18.0.3,172.17.0.1,66
10.774481534957886,outgoing,172.18.0.3,172.17.0.1,290
10.777524471282959,outgoing,172.18.0.3,172.17.0.1,7306
10.7803955078125,outgoing,172.18.0.3,172.17.0.1,7306
10.784826040267944,outgoing,172.18.0.3,172.17.0.1,14546
10.789122343063354,outgoing,172.18.0.3,172.17.0.1,14546
10.791152954101562,outgoing,172.18.0.3,172.17.0.1,2962
10.914867162704475,outgoing,172.18.0.3,172.17.0.1,13934
11.011921167373657,outgoing,172.18.0.3,172.17.0.1,66
11.012643337249756,outgoing,172.18.0.3,172.17.0.1,66
11.014064073562622,outgoing,172.18.0.3,172.17.0.1,66
11.267282485961914,incoming,172.18.0.1,172.18.0.2,2137
11.270001649856567,incoming,172.18.0.8,172.18.0.2,66
11.271403551101685,incoming,172.18.0.1,172.18.0.2,66
11.27219271659851,outgoing,172.18.0.3,172.17.0.1,74
11.273609638214111,outgoing,172.18.0.3,172.17.0.1,66
11.274394035339355,outgoing,172.18.0.3,172.17.0.1,290
11.277187585830688,outgoing,172.18.0.3,172.17.0.1,7306
11.280075788497925,outgoing,172.18.0.3,172.17.0.1,7306
11.284448146820068,outgoing,172.18.0.3,172.17.0.1,14546
11.288960933685303,outgoing,172.18.0.3,172.17.0.1,14546
11.291031122207642,outgoing,172.18.0.3,172.17.0.1,2962
11.42233395576477,outgoing,172.18.0.3,172.17.0.1,14204
11.523456335067749,outgoing,172.18.0.3,172.17.0.1,66
11.525039672851562,outgoing,172.18.0.3,172.17.0.1,66
11.525773286819458,outgoing,172.18.0.3,172.17.0.1,66
11.527147054672241,outgoing,172.18.0.3,172.17.0.1,66
11.779256820678711,incoming,172.18.0.1,172.18.0.2,2351
11.782079219818115,incoming,172.18.0.8,172.18.0.2,66
11.782776832580566,outgoing,172.18.0.3,172.17.0.1,74
11.784200191497803,outgoing,172.18.0.3,172.17.0.1,66
11.784956216812134,outgoing,172.18.0.3,172.17.0.1,290
11.787809133529663,outgoing,172.18.0.3,172.17.0.1,7306
11.790704727172852,outgoing,172.18.0.3,172.17.0.1,7306
11.795175552368164,outgoing,172.18.0.3,172.17.0.1,14546
11.799474000930786,outgoing,172.18.0.3,172.17.0.1,14546
11.801580667495728,outgoing,172.18.0.3,172.17.0.1,2962
11.921720266342163,outgoing,172.18.0.3,172.17.0.1,13948
12.034470319747925,outgoing,172.18.0.3,172.17.0.1,66
12.035232305526733,outgoing,172.18.0.3,172.17.0.1,66
12.03670883178711,outgoing,172.18.0.3,172.17.0.1,66
12.546839952468872,incoming,172.18.0.1,172.18.0.2,2235
12.550066709518433,incoming,172.18.0.8,172.18.0.2,66
12.550843954086304,outgoing,172.18.0.3,172.17.0.1,74
12.55234694480896,outgoing,172.18.0.3,172.17.0.1,66
12.55312204360962,outgoing,172.18.0.3,172.17.0.1,290
12.556117534637451,outgoing,172.18.0.3,172.17.0.1,7306
12.559057712554932,outgoing,172.18.0.3,172.17.0.1,7306
12.563600778579712,outgoing,172.18.0.3,172.17.0.1,14546
12.568083047866821,outgoing,172.18.0.3,172.17.0.1,14546
12.570116996765137,outgoing,172.18.0.3,172.17.0.1,2962
12.698302268981934,outgoing,172.18.0.3,172.17.0.1,13691
12.797677516937249,outgoing,172.18.0.3,172.17.0.1,66
12.798460006713874,outgoing,172.18.0.3,172.17.0.1,66
12.799944877624512,outgoing,172.18.0.3,172.17.0.1,66
13.059414386749275,incoming,172.18.0.1,172.18.0.2,2331
13.066047430038452,incoming,172.18.0.8,172.18.0.2,66
13.066752910614014,outgoing,172.18.0.3,172.17.0.1,74
13.06818699836731,outgoing,172.18.0.3,172.17.0.1,66
13.068904399871826,outgoing,172.18.0.3,172.17.0.1,290
13.071717500686638,outgoing,172.18.0.3,172.17.0.1,7306
13.073936700820923,outgoing,172.18.0.3,172.17.0.1,7306
13.078980445861816,outgoing,172.18.0.3,172.17.0.1,14546
13.083407878875732,outgoing,172.18.0.3,172.17.0.1,14546
13.085466384887695,outgoing,172.18.0.3,172.17.0.1,2962
13.209282636642449,outgoing,172.18.0.3,172.17.0.1,13844
13.316646099090576,outgoing,172.18.0.3,172.17.0.1,66
13.320459842681885,outgoing,172.18.0.3,172.17.0.1,66
13.325942754745483,outgoing,172.18.0.3,172.17.0.1,66
13.57120943069458,incoming,172.18.0.1,172.18.0.2,2151
13.574048519134521,incoming,172.18.0.8,172.18.0.2,66
13.574780225753784,outgoing,172.18.0.3,172.17.0.1,74
13.576289892196655,outgoing,172.18.0.3,172.17.0.1,66
13.577017545700073,outgoing,172.18.0.3,172.17.0.1,290
13.579826831817634,outgoing,172.18.0.3,172.17.0.1,7306
13.582634687423713,outgoing,172.18.0.3,172.17.0.1,7306
13.586975812911994,outgoing,172.18.0.3,172.17.0.1,14546
13.59115195274353,outgoing,172.18.0.3,172.17.0.1,14546
13.593229532241821,outgoing,172.18.0.3,172.17.0.1,2962
13.71331787109375,outgoing,172.18.0.3,172.17.0.1,14360
13.827387571334839,outgoing,172.18.0.3,172.17.0.1,66
13.828111171722412,outgoing,172.18.0.3,172.17.0.1,66
13.829516649246209,outgoing,172.18.0.3,172.17.0.1,66
14.339056015014648,incoming,172.18.0.1,172.18.0.2,2231
14.341840982437134,incoming,172.18.0.8,172.18.0.2,66
14.342591285705566,outgoing,172.18.0.3,172.17.0.1,74
14.344051837921143,outgoing,172.18.0.3,172.17.0.1,66
14.344797134399414,outgoing,172.18.0.3,172.17.0.1,290
14.347666025161743,outgoing,172.18.0.3,172.17.0.1,7306
14.350444555282593,outgoing,172.18.0.3,172.17.0.1,7306
14.354964017868042,outgoing,172.18.0.3,172.17.0.1,14546
14.358613729476929,outgoing,172.18.0.3,172.17.0.1,14546
14.360674619674683,outgoing,172.18.0.3,172.17.0.1,2962
14.481372594833374,outgoing,172.18.0.3,172.17.0.1,14100
14.59555196762085,outgoing,172.18.0.3,172.17.0.1,66
14.596271753311157,outgoing,172.18.0.3,172.17.0.1,66
14.597686290740967,outgoing,172.18.0.3,172.17.0.1,66
15.106932401657104,incoming,172.18.0.1,172.18.0.2,2135
15.110632419586182,incoming,172.18.0.8,172.18.0.2,66
15.111350059509277,outgoing,172.18.0.3,172.17.0.1,74
15.112805128097534,outgoing,172.18.0.3,172.17.0.1,66
15.11355447769165,outgoing,172.18.0.3,172.17.0.1,290
15.116318941116333,outgoing,172.18.0.3,172.17.0.1,7306
15.119136810302734,outgoing,172.18.0.3,172.17.0.1,7306
15.123490810394287,outgoing,172.18.0.3,172.17.0.1,14546
15.127049684524529,outgoing,172.18.0.3,172.17.0.1,14546
15.129119873046875,outgoing,172.18.0.3,172.17.0.1,2962
15.252284049987793,outgoing,172.18.0.3,172.17.0.1,13930
15.363609790802002,outgoing,172.18.0.3,172.17.0.1,66
15.364323139190674,outgoing,172.18.0.3,172.17.0.1,66
15.365736246109009,outgoing,172.18.0.3,172.17.0.1,66
