elapsed_time,direction,sender,receiver,length
6.4182615280151385,outgoing,172.18.0.3,172.17.0.1,66
6.419274806976318,outgoing,172.18.0.3,172.17.0.1,290
6.422223329544067,outgoing,172.18.0.3,172.17.0.1,7306
6.425001382827757,outgoing,172.18.0.3,172.17.0.1,7306
6.4293372631073,outgoing,172.18.0.3,172.17.0.1,14546
6.4336347579956055,outgoing,172.18.0.3,172.17.0.1,14546
6.435664892196655,outgoing,172.18.0.3,172.17.0.1,2962
6.547734737396242,outgoing,172.18.0.3,172.17.0.1,13934
6.65376877784729,outgoing,172.18.0.3,172.17.0.1,66
6.654920816421511,outgoing,172.18.0.3,172.17.0.1,66
6.656929969787598,outgoing,172.18.0.3,172.17.0.1,66
6.91396951675415,incoming,172.18.0.1,172.18.0.2,2231
6.91692090034485,incoming,172.18.0.8,172.18.0.2,66
6.918536901473997,outgoing,172.18.0.3,172.17.0.1,74
6.92549204826355,outgoing,172.18.0.3,172.17.0.1,66
6.928859233856201,outgoing,172.18.0.3,172.17.0.1,290
6.936396360397337,outgoing,172.18.0.3,172.17.0.1,7306
6.940209627151489,outgoing,172.18.0.3,172.17.0.1,7306
6.944501638412476,outgoing,172.18.0.3,172.17.0.1,14546
6.948943614959719,outgoing,172.18.0.3,172.17.0.1,14546
6.951012134552002,outgoing,172.18.0.3,172.17.0.1,2962
7.063248634338379,outgoing,172.18.0.3,172.17.0.1,14032
7.170701503753662,outgoing,172.18.0.3,172.17.0.1,66
7.171420335769653,outgoing,172.18.0.3,172.17.0.1,66
7.17279839515686,outgoing,172.18.0.3,172.17.0.1,66
7.938722610473633,incoming,172.18.0.1,172.18.0.2,2139
7.94154691696167,incoming,172.18.0.8,172.18.0.2,66
7.942272186279297,outgoing,172.18.0.3,172.17.0.1,74
7.943689584732056,outgoing,172.18.0.3,172.17.0.1,66
7.944409132003784,outgoing,172.18.0.3,172.17.0.1,290
7.947173118591309,outgoing,172.18.0.3,172.17.0.1,7306
7.950063705444336,outgoing,172.18.0.3,172.17.0.1,7306
7.954351186752319,outgoing,172.18.0.3,172.17.0.1,14546
7.958642244338989,outgoing,172.18.0.3,172.17.0.1,14546
7.960679531097412,outgoing,172.18.0.3,172.17.0.1,2962
8.082749366760254,outgoing,172.18.0.3,172.17.0.1,14490
8.19585657119751,outgoing,172.18.0.3,172.17.0.1,66
8.196561813354492,outgoing,172.18.0.3,172.17.0.1,66
8.197964429855347,outgoing,172.18.0.3,172.17.0.1,66
8.701720952987671,incoming,172.18.0.1,172.18.0.2,2135
8.705869197845459,incoming,172.18.0.8,172.18.0.2,66
8.95973825454712,outgoing,172.18.0.3,172.17.0.1,74
8.964616060256958,outgoing,172.18.0.3,172.17.0.1,66
8.965317249298096,outgoing,172.18.0.3,172.17.0.1,290
8.968090772628784,outgoing,172.18.0.3,172.17.0.1,7306
8.970866203308105,outgoing,172.18.0.3,172.17.0.1,7306
8.97508811950684,outgoing,172.18.0.3,172.17.0.1,14546
8.979347229003906,outgoing,172.18.0.3,172.17.0.1,14546
8.98137354850769,outgoing,172.18.0.3,172.17.0.1,2962
9.100945949554443,outgoing,172.18.0.3,172.17.0.1,14367
9.104265213012695,outgoing,172.18.0.3,172.17.0.1,66
9.105015993118286,outgoing,172.18.0.3,172.17.0.1,66
9.106483459472653,outgoing,172.18.0.3,172.17.0.1,66
9.474909782409664,incoming,172.18.0.1,172.18.0.2,2351
9.47775936126709,incoming,172.18.0.8,172.18.0.2,66
9.478460311889648,outgoing,172.18.0.3,172.17.0.1,74
9.479918718338013,outgoing,172.18.0.3,172.17.0.1,66
9.48065614700317,outgoing,172.18.0.3,172.17.0.1,290
9.4834897518158,outgoing,172.18.0.3,172.17.0.1,7306
9.48632001876831,outgoing,172.18.0.3,172.17.0.1,7306
9.49070572853088,outgoing,172.18.0.3,172.17.0.1,14546
9.495017290115356,outgoing,172.18.0.3,172.17.0.1,14546
9.49633502960205,outgoing,172.18.0.3,172.17.0.1,2962
9.61867785453796,outgoing,172.18.0.3,172.17.0.1,13948
9.731593370437622,outgoing,172.18.0.3,172.17.0.1,66
9.732326984405521,outgoing,172.18.0.3,172.17.0.1,66
9.733732461929321,outgoing,172.18.0.3,172.17.0.1,66
10.498744249343872,incoming,172.18.0.1,172.18.0.2,2235
10.501545429229733,incoming,172.18.0.8,172.18.0.2,66
10.50225830078125,outgoing,172.18.0.3,172.17.0.1,74
10.503711938858032,outgoing,172.18.0.3,172.17.0.1,66
10.504440069198608,outgoing,172.18.0.3,172.17.0.1,290
10.507384777069092,outgoing,172.18.0.3,172.17.0.1,7306
10.510313749313358,outgoing,172.18.0.3,172.17.0.1,7306
10.51311445236206,outgoing,172.18.0.3,172.17.0.1,10202
10.516194105148319,outgoing,172.18.0.3,172.17.0.1,4410
10.521379709243774,outgoing,172.18.0.3,172.17.0.1,17442
10.639398097991943,outgoing,172.18.0.3,172.17.0.1,13738
10.75551462173462,outgoing,172.18.0.3,172.17.0.1,66
10.756231546401978,outgoing,172.18.0.3,172.17.0.1,66
10.757644176483158,outgoing,172.18.0.3,172.17.0.1,66
11.264908075332642,incoming,172.18.0.1,172.18.0.2,2359
11.271348476409912,incoming,172.18.0.8,172.18.0.2,66
11.272527933120731,outgoing,172.18.0.3,172.17.0.1,74
11.27445387840271,outgoing,172.18.0.3,172.17.0.1,66
11.275272607803345,outgoing,172.18.0.3,172.17.0.1,290
11.278251409530643,outgoing,172.18.0.3,172.17.0.1,7306
11.281156539916992,outgoing,172.18.0.3,172.17.0.1,7306
11.28561520576477,outgoing,172.18.0.3,172.17.0.1,14546
11.290081977844242,outgoing,172.18.0.3,172.17.0.1,14546
11.292141199111938,outgoing,172.18.0.3,172.17.0.1,2962
11.406490564346313,outgoing,172.18.0.3,172.17.0.1,13862
11.523679494857785,outgoing,172.18.0.3,172.17.0.1,66
11.52438735961914,outgoing,172.18.0.3,172.17.0.1,66
11.525763511657718,outgoing,172.18.0.3,172.17.0.1,66
12.291142225265503,incoming,172.18.0.1,172.18.0.2,2127
12.294196605682373,incoming,172.18.0.8,172.18.0.2,66
12.29489803314209,outgoing,172.18.0.3,172.17.0.1,74
12.296390295028687,outgoing,172.18.0.3,172.17.0.1,66
12.297107458114624,outgoing,172.18.0.3,172.17.0.1,290
12.299919366836544,outgoing,172.18.0.3,172.17.0.1,7306
12.30268907546997,outgoing,172.18.0.3,172.17.0.1,7306
12.307178497314453,outgoing,172.18.0.3,172.17.0.1,14546
12.311454057693481,outgoing,172.18.0.3,172.17.0.1,14546
12.313536882400513,outgoing,172.18.0.3,172.17.0.1,2962
12.434908151626587,outgoing,172.18.0.3,172.17.0.1,13963
12.543420076370243,outgoing,172.18.0.3,172.17.0.1,66
12.546629428863525,outgoing,172.18.0.3,172.17.0.1,66
12.547888755798336,outgoing,172.18.0.3,172.17.0.1,66
12.54990267753601,outgoing,172.18.0.3,172.17.0.1,66
12.80288815498352,incoming,172.18.0.1,172.18.0.2,2135
12.806981801986694,incoming,172.18.0.8,172.18.0.2,66
12.807706594467163,outgoing,172.18.0.3,172.17.0.1,74
12.809143304824829,outgoing,172.18.0.3,172.17.0.1,66
12.80986499786377,outgoing,172.18.0.3,172.17.0.1,290
12.812650442123413,outgoing,172.18.0.3,172.17.0.1,7306
12.81547021865845,outgoing,172.18.0.3,172.17.0.1,7306
12.81984829902649,outgoing,172.18.0.3,172.17.0.1,14546
12.824308156967163,outgoing,172.18.0.3,172.17.0.1,14546
12.826346158981323,outgoing,172.18.0.3,172.17.0.1,2962
12.944478034973145,outgoing,172.18.0.3,172.17.0.1,14041
13.05925440788269,outgoing,172.18.0.3,172.17.0.1,66
13.059948682785034,outgoing,172.18.0.3,172.17.0.1,66
13.061341524124146,outgoing,172.18.0.3,172.17.0.1,66
13.570895433425903,incoming,172.18.0.1,172.18.0.2,2127
13.573559522628784,incoming,172.18.0.8,172.18.0.2,66
13.57430529594421,outgoing,172.18.0.3,172.17.0.1,74
13.575744390487671,outgoing,172.18.0.3,172.17.0.1,66
13.576452016830444,outgoing,172.18.0.3,172.17.0.1,290
13.579174280166626,outgoing,172.18.0.3,172.17.0.1,7306
13.58200097084045,outgoing,172.18.0.3,172.17.0.1,7306
13.586255550384521,outgoing,172.18.0.3,172.17.0.1,14546
13.590463161468506,outgoing,172.18.0.3,172.17.0.1,14546
13.59252142906189,outgoing,172.18.0.3,172.17.0.1,2962
13.71131682395935,outgoing,172.18.0.3,172.17.0.1,14262
13.82811689376831,outgoing,172.18.0.3,172.17.0.1,66
13.828815221786499,outgoing,172.18.0.3,172.17.0.1,66
13.830198049545288,outgoing,172.18.0.3,172.17.0.1,66
14.339687824249264,incoming,172.18.0.1,172.18.0.2,2139
14.342347621917725,incoming,172.18.0.8,172.18.0.2,66
14.343052864074707,outgoing,172.18.0.3,172.17.0.1,74
14.344485521316528,outgoing,172.18.0.3,172.17.0.1,66
14.345210313796997,outgoing,172.18.0.3,172.17.0.1,290
14.347995281219482,outgoing,172.18.0.3,172.17.0.1,7306
14.350748300552368,outgoing,172.18.0.3,172.17.0.1,7306
14.355035305023193,outgoing,172.18.0.3,172.17.0.1,14546
14.359296321868893,outgoing,172.18.0.3,172.17.0.1,14546
14.36131858825684,outgoing,172.18.0.3,172.17.0.1,2962
14.498891592025757,outgoing,172.18.0.3,172.17.0.1,14668
14.59590458869934,outgoing,172.18.0.3,172.17.0.1,66
14.596630096435547,outgoing,172.18.0.3,172.17.0.1,66
14.598025798797611,outgoing,172.18.0.3,172.17.0.1,66
15.107983827590942,incoming,172.18.0.1,172.18.0.2,2335
15.110957145690922,incoming,172.18.0.8,172.18.0.2,66
15.111663103103641,outgoing,172.18.0.3,172.17.0.1,74
15.113080501556396,outgoing,172.18.0.3,172.17.0.1,66
15.11380934715271,outgoing,172.18.0.3,172.17.0.1,290
15.116614341735843,outgoing,172.18.0.3,172.17.0.1,7306
15.119386911392212,outgoing,172.18.0.3,172.17.0.1,7306
15.123790502548218,outgoing,172.18.0.3,172.17.0.1,14546
15.12803030014038,outgoing,172.18.0.3,172.17.0.1,14546
15.130096197128292,outgoing,172.18.0.3,172.17.0.1,2962
15.250488758087162,outgoing,172.18.0.3,172.17.0.1,13961
15.367673873901367,outgoing,172.18.0.3,172.17.0.1,66
15.368384599685669,outgoing,172.18.0.3,172.17.0.1,66
15.36979055404663,outgoing,172.18.0.3,172.17.0.1,66
