sensor_name,inference_layer,inference_latency,registered_at
ESP32_AABBCC,InferenceLayer.CLOUD,526572,2024-08-29 23:34:31.023240
ESP32_09B38F,InferenceLayer.CLOUD,539623,2024-08-29 23:34:31.443895
ESP32_232714,InferenceLayer.CLOUD,529017,2024-08-29 23:34:31.821042
ESP32_B57936,InferenceLayer.CLOUD,521255,2024-08-29 23:34:32.235901
ESP32_8F7400,InferenceLayer.CLOUD,528316,2024-08-29 23:34:32.623549
ESP32_3330A5,InferenceLayer.CLOUD,521591,2024-08-29 23:34:33.031772
ESP32_ED5A4D,InferenceLayer.CLOUD,481135,2024-08-29 23:34:33.379945
ESP32_46B1A6,InferenceLayer.CLOUD,465256,2024-08-29 23:34:33.763509
ESP32_46978A,InferenceLayer.CLOUD,478321,2024-08-29 23:34:34.164393
ESP32_97C286,InferenceLayer.CLOUD,447337,2024-08-29 23:34:34.532659
ESP32_AABBCC,InferenceLayer.CLOUD,561538,2024-08-29 23:34:45.975314
ESP32_09B38F,InferenceLayer.CLOUD,532988,2024-08-29 23:34:46.353475
ESP32_232714,InferenceLayer.CLOUD,526909,2024-08-29 23:34:46.756771
ESP32_B57936,InferenceLayer.CLOUD,527107,2024-08-29 23:34:47.147592
ESP32_8F7400,InferenceLayer.CLOUD,521375,2024-08-29 23:34:47.542806
ESP32_3330A5,InferenceLayer.CLOUD,524100,2024-08-29 23:34:47.911771
ESP32_ED5A4D,InferenceLayer.CLOUD,524605,2024-08-29 23:34:48.325140
ESP32_46B1A6,InferenceLayer.CLOUD,525205,2024-08-29 23:34:48.748603
ESP32_46978A,InferenceLayer.CLOUD,519466,2024-08-29 23:34:49.149733
ESP32_97C286,InferenceLayer.CLOUD,493874,2024-08-29 23:34:49.503384
ESP32_09B38F,InferenceLayer.CLOUD,578170,2024-08-29 23:35:01.296213
ESP32_232714,InferenceLayer.CLOUD,356323,2024-08-29 23:35:01.483341
ESP32_B57936,InferenceLayer.CLOUD,495628,2024-08-29 23:35:02.024528
ESP32_8F7400,InferenceLayer.CLOUD,517890,2024-08-29 23:35:02.469414
ESP32_3330A5,InferenceLayer.CLOUD,522284,2024-08-29 23:35:02.873925
ESP32_ED5A4D,InferenceLayer.CLOUD,527624,2024-08-29 23:35:03.266361
ESP32_46B1A6,InferenceLayer.CLOUD,524630,2024-08-29 23:35:03.637311
ESP32_46978A,InferenceLayer.CLOUD,524642,2024-08-29 23:35:04.064548
ESP32_97C286,InferenceLayer.CLOUD,487401,2024-08-29 23:35:04.425263
ESP32_AABBCC,InferenceLayer.CLOUD,535654,2024-08-29 23:35:15.779994
ESP32_09B38F,InferenceLayer.CLOUD,311933,2024-08-29 23:35:15.938897
ESP32_232714,InferenceLayer.CLOUD,401659,2024-08-29 23:35:16.484780
ESP32_B57936,InferenceLayer.CLOUD,415079,2024-08-29 23:35:16.889142
ESP32_8F7400,InferenceLayer.CLOUD,417347,2024-08-29 23:35:17.286274
ESP32_3330A5,InferenceLayer.CLOUD,415351,2024-08-29 23:35:17.687056
ESP32_ED5A4D,InferenceLayer.CLOUD,290451,2024-08-29 23:35:17.928089
ESP32_46B1A6,InferenceLayer.CLOUD,460312,2024-08-29 23:35:18.513747
ESP32_46978A,InferenceLayer.CLOUD,459173,2024-08-29 23:35:18.923333
ESP32_97C286,InferenceLayer.CLOUD,575008,2024-08-29 23:35:19.853326
ESP32_AABBCC,InferenceLayer.CLOUD,546130,2024-08-29 23:35:30.722049
ESP32_09B38F,InferenceLayer.CLOUD,524651,2024-08-29 23:35:31.105873
ESP32_232714,InferenceLayer.CLOUD,507304,2024-08-29 23:35:31.476985
ESP32_B57936,InferenceLayer.CLOUD,526039,2024-08-29 23:35:31.877853
ESP32_8F7400,InferenceLayer.CLOUD,526752,2024-08-29 23:35:32.311197
ESP32_3330A5,InferenceLayer.CLOUD,530963,2024-08-29 23:35:32.717766
ESP32_ED5A4D,InferenceLayer.CLOUD,524314,2024-08-29 23:35:33.112113
ESP32_46B1A6,InferenceLayer.CLOUD,484392,2024-08-29 23:35:33.466161
ESP32_46978A,InferenceLayer.CLOUD,460330,2024-08-29 23:35:33.900210
ESP32_97C286,InferenceLayer.CLOUD,488130,2024-08-29 23:35:34.245523
ESP32_AABBCC,InferenceLayer.CLOUD,636267,2024-08-29 23:35:45.839276
ESP32_09B38F,InferenceLayer.CLOUD,584126,2024-08-29 23:35:46.071292
ESP32_232714,InferenceLayer.CLOUD,387147,2024-08-29 23:35:46.278431
ESP32_B57936,InferenceLayer.CLOUD,383516,2024-08-29 23:35:46.689566
ESP32_8F7400,InferenceLayer.CLOUD,492870,2024-08-29 23:35:47.183049
ESP32_3330A5,InferenceLayer.CLOUD,490258,2024-08-29 23:35:47.580721
ESP32_ED5A4D,InferenceLayer.CLOUD,491719,2024-08-29 23:35:47.994055
ESP32_46B1A6,InferenceLayer.CLOUD,491049,2024-08-29 23:35:48.385468
ESP32_46978A,InferenceLayer.CLOUD,494652,2024-08-29 23:35:48.785122
ESP32_97C286,InferenceLayer.CLOUD,454432,2024-08-29 23:35:49.142237
ESP32_AABBCC,InferenceLayer.CLOUD,605615,2024-08-29 23:36:00.622487
ESP32_09B38F,InferenceLayer.CLOUD,533309,2024-08-29 23:36:00.947966
ESP32_232714,InferenceLayer.CLOUD,314293,2024-08-29 23:36:01.107991
ESP32_B57936,InferenceLayer.CLOUD,393961,2024-08-29 23:36:01.602422
ESP32_8F7400,InferenceLayer.CLOUD,398487,2024-08-29 23:36:02.016579
ESP32_3330A5,InferenceLayer.CLOUD,403946,2024-08-29 23:36:02.449030
ESP32_ED5A4D,InferenceLayer.CLOUD,439278,2024-08-29 23:36:02.946217
ESP32_46B1A6,InferenceLayer.CLOUD,554843,2024-08-29 23:36:03.439857
ESP32_46978A,InferenceLayer.CLOUD,585806,2024-08-29 23:36:03.960635
ESP32_97C286,InferenceLayer.CLOUD,686250,2024-08-29 23:36:04.434798
ESP32_AABBCC,InferenceLayer.CLOUD,528748,2024-08-29 23:36:15.467463
ESP32_09B38F,InferenceLayer.CLOUD,521799,2024-08-29 23:36:15.862853
ESP32_232714,InferenceLayer.CLOUD,523560,2024-08-29 23:36:16.261821
ESP32_B57936,InferenceLayer.CLOUD,522800,2024-08-29 23:36:16.663305
ESP32_8F7400,InferenceLayer.CLOUD,494280,2024-08-29 23:36:17.043285
ESP32_3330A5,InferenceLayer.CLOUD,523134,2024-08-29 23:36:17.469451
ESP32_ED5A4D,InferenceLayer.CLOUD,522967,2024-08-29 23:36:17.839336
ESP32_46B1A6,InferenceLayer.CLOUD,519222,2024-08-29 23:36:18.264248
ESP32_46978A,InferenceLayer.CLOUD,497645,2024-08-29 23:36:18.651482
ESP32_97C286,InferenceLayer.CLOUD,487748,2024-08-29 23:36:19.013948
ESP32_AABBCC,InferenceLayer.CLOUD,534882,2024-08-29 23:36:30.392997
ESP32_09B38F,InferenceLayer.CLOUD,366131,2024-08-29 23:36:30.605862
ESP32_232714,InferenceLayer.CLOUD,381618,2024-08-29 23:36:31.036277
ESP32_B57936,InferenceLayer.CLOUD,362159,2024-08-29 23:36:31.403489
ESP32_8F7400,InferenceLayer.CLOUD,474787,2024-08-29 23:36:31.929453
ESP32_3330A5,InferenceLayer.CLOUD,470568,2024-08-29 23:36:32.335669
ESP32_ED5A4D,InferenceLayer.CLOUD,476208,2024-08-29 23:36:32.729353
ESP32_46B1A6,InferenceLayer.CLOUD,474615,2024-08-29 23:36:33.143320
ESP32_46978A,InferenceLayer.CLOUD,429032,2024-08-29 23:36:33.497590
ESP32_97C286,InferenceLayer.CLOUD,415327,2024-08-29 23:36:33.871217
ESP32_AABBCC,InferenceLayer.CLOUD,586700,2024-08-29 23:36:45.377677
ESP32_09B38F,InferenceLayer.CLOUD,531843,2024-08-29 23:36:45.697465
ESP32_232714,InferenceLayer.CLOUD,382411,2024-08-29 23:36:45.942098
ESP32_B57936,InferenceLayer.CLOUD,515554,2024-08-29 23:36:46.496624
ESP32_ED5A4D,InferenceLayer.CLOUD,539199,2024-08-29 23:36:47.799110
ESP32_97C286,InferenceLayer.CLOUD,712339,2024-08-29 23:36:49.232312
ESP32_AABBCC,InferenceLayer.CLOUD,602554,2024-08-29 23:37:00.317520
ESP32_09B38F,InferenceLayer.CLOUD,423562,2024-08-29 23:37:00.548573
ESP32_232714,InferenceLayer.CLOUD,454720,2024-08-29 23:37:00.958902
ESP32_B57936,InferenceLayer.CLOUD,433326,2024-08-29 23:37:01.343954
ESP32_8F7400,InferenceLayer.CLOUD,426106,2024-08-29 23:37:01.741552
ESP32_3330A5,InferenceLayer.CLOUD,423134,2024-08-29 23:37:02.135482
ESP32_ED5A4D,InferenceLayer.CLOUD,415336,2024-08-29 23:37:02.538024
ESP32_46B1A6,InferenceLayer.CLOUD,418261,2024-08-29 23:37:02.935609
ESP32_46978A,InferenceLayer.CLOUD,424387,2024-08-29 23:37:03.347581
ESP32_97C286,InferenceLayer.CLOUD,426794,2024-08-29 23:37:03.716858
ESP32_AABBCC,InferenceLayer.CLOUD,561085,2024-08-29 23:37:15.196164
ESP32_09B38F,InferenceLayer.CLOUD,510819,2024-08-29 23:37:15.536915
ESP32_232714,InferenceLayer.CLOUD,298399,2024-08-29 23:37:15.706759
ESP32_B57936,InferenceLayer.CLOUD,459043,2024-08-29 23:37:16.294405
ESP32_8F7400,InferenceLayer.CLOUD,481604,2024-08-29 23:37:16.713181
ESP32_3330A5,InferenceLayer.CLOUD,497508,2024-08-29 23:37:17.118412
ESP32_ED5A4D,InferenceLayer.CLOUD,499059,2024-08-29 23:37:17.517862
ESP32_46B1A6,InferenceLayer.CLOUD,488017,2024-08-29 23:37:17.916275
ESP32_46978A,InferenceLayer.CLOUD,495543,2024-08-29 23:37:18.323659
