sensor_name,inference_layer,inference_latency,registered_at
ESP32_AB192B,InferenceLayer.CLOUD,492397,2024-08-30 01:31:41.785248
ESP32_C31F5E,InferenceLayer.CLOUD,514217,2024-08-30 01:31:42.624219
ESP32_2E88CE,InferenceLayer.CLOUD,596265,2024-08-30 01:31:43.565256
ESP32_97CAE1,InferenceLayer.CLOUD,474843,2024-08-30 01:31:45.392481
ESP32_B25FE3,InferenceLayer.CLOUD,522785,2024-08-30 01:32:18.840807
ESP32_1F4D55,InferenceLayer.CLOUD,527407,2024-08-30 01:32:19.246188
ESP32_ADD36D,InferenceLayer.CLOUD,528933,2024-08-30 01:32:19.693290
ESP32_97CAE1,InferenceLayer.CLOUD,470235,2024-08-30 01:32:24.014398
ESP32_AABBCC,InferenceLayer.CLOUD,585662,2024-08-30 01:32:53.549175
ESP32_46B1A6,InferenceLayer.CLOUD,511513,2024-08-30 01:32:56.284539
ESP32_B25FE3,InferenceLayer.CLOUD,537146,2024-08-30 01:32:57.472509
ESP32_ADD36D,InferenceLayer.CLOUD,522603,2024-08-30 01:32:58.291824
ESP32_E2F3EA,InferenceLayer.CLOUD,502657,2024-08-30 01:33:00.273213
ESP32_E9F15A,InferenceLayer.CLOUD,517644,2024-08-30 01:33:02.279836
ESP32_232714,InferenceLayer.CLOUD,522868,2024-08-30 01:08:26.121869
ESP32_97C286,InferenceLayer.CLOUD,530455,2024-08-30 01:08:28.904031
ESP32_AB192B,InferenceLayer.CLOUD,526098,2024-08-30 01:08:30.923310
ESP32_232714,InferenceLayer.CLOUD,382509,2024-08-30 01:09:04.608919
ESP32_B25FE3,InferenceLayer.CLOUD,488671,2024-08-30 01:09:07.927319
ESP32_ADD36D,InferenceLayer.CLOUD,484371,2024-08-30 01:09:08.717798
ESP32_F0ACBF,InferenceLayer.CLOUD,479371,2024-08-30 01:09:09.115160
ESP32_A1BC36,InferenceLayer.CLOUD,523554,2024-08-30 01:09:09.966698
ESP32_E2F3EA,InferenceLayer.CLOUD,523893,2024-08-30 01:09:10.772529
ESP32_615B9D,InferenceLayer.CLOUD,524570,2024-08-30 01:09:11.562339
ESP32_09B38F,InferenceLayer.CLOUD,534275,2024-08-30 01:09:42.992109
ESP32_B57936,InferenceLayer.CLOUD,503178,2024-08-30 01:09:43.778725
ESP32_97C286,InferenceLayer.CLOUD,529268,2024-08-30 01:09:46.176805
ESP32_ADD36D,InferenceLayer.CLOUD,522168,2024-08-30 01:09:47.372341
ESP32_AB192B,InferenceLayer.CLOUD,522559,2024-08-30 01:09:48.168425
ESP32_615B9D,InferenceLayer.CLOUD,523649,2024-08-30 01:09:50.215287
ESP32_A73166,InferenceLayer.CLOUD,429142,2024-08-30 01:09:52.086952
ESP32_AABBCC,InferenceLayer.CLOUD,527667,2024-08-30 01:33:32.130350
ESP32_3330A5,InferenceLayer.CLOUD,522624,2024-08-30 01:33:34.100298
ESP32_46B1A6,InferenceLayer.CLOUD,525198,2024-08-30 01:33:34.929419
ESP32_97C286,InferenceLayer.CLOUD,526285,2024-08-30 01:33:35.805957
ESP32_AB192B,InferenceLayer.CLOUD,553716,2024-08-30 01:33:37.817317
ESP32_37E138,InferenceLayer.CLOUD,462301,2024-08-30 01:33:40.071353
ESP32_E9F15A,InferenceLayer.CLOUD,468732,2024-08-30 01:33:40.884726
ESP32_A73166,InferenceLayer.CLOUD,506803,2024-08-30 01:33:41.706243
ESP32_09B38F,InferenceLayer.CLOUD,535029,2024-08-30 01:34:11.167639
ESP32_ADD36D,InferenceLayer.CLOUD,529143,2024-08-30 01:34:15.581376
ESP32_E2F3EA,InferenceLayer.CLOUD,499596,2024-08-30 01:34:17.548949
ESP32_37E138,InferenceLayer.CLOUD,496359,2024-08-30 01:34:19.029599
ESP32_8F7400,InferenceLayer.CLOUD,523972,2024-08-30 01:34:51.016197
ESP32_3330A5,InferenceLayer.CLOUD,526654,2024-08-30 01:34:51.404944
